"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","RB Leipzig","4-4-2",2,2.2,"Loïs Openda · 27&rsquor; Christoph Baumgartner · 62&rsquor;","1","0","Aston Villa","4-2-3-1",3,2.1,"John McGinn · 3&rsquor; Jáder Durán · 52&rsquor; Ross Barkley · 85&rsquor;","2","0","Aston Villa","Away",990,3,2,0,0,19,8,2,0,642,9,13,13,2.1,2.1,1.8,33,4,456,545,83.7,43,383,17,20,14
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Atalanta","3-4-1-2",2,3.3,"Charles De Ketelaere (P) · 45+2&rsquor; Ademola Lookman · 65&rsquor;","1","0","Real Madrid","4-2-3-1",3,2.1,"Kylian Mbappé · 10&rsquor; Vinicius Júnior · 56&rsquor; Jude Bellingham · 59&rsquor;","2","0","Atalanta","Home",990,2,1,1,1,19,8,1,0,713,12,9,10,3.3,2.5,2.4,37,4,532,617,86.2,54,544,33,22,13
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Atalanta","3-4-1-2",2,3.3,"Charles De Ketelaere (P) · 45+2&rsquor; Ademola Lookman · 65&rsquor;","1","0","Real Madrid","4-2-3-1",3,2.1,"Kylian Mbappé · 10&rsquor; Vinicius Júnior · 56&rsquor; Jude Bellingham · 59&rsquor;","2","0","Real Madrid","Away",990,3,2,0,0,10,6,2,0,601,16,14,9,2.1,2.1,1.6,18,6,418,491,85.1,21,361,12,23,13
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Shakhtar Donetsk","4-1-4-1",1,1.2,"Kevin · 5&rsquor;","2","0","Bayern Munich","4-2-3-1",5,3.6,"Konrad Laimer · 11&rsquor; Thomas Müller · 45&rsquor; Michael Olise (P) · 70&rsquor; Jamal Musiala · 87&rsquor; Michael Olise · 90+3&rsquor;","2","0","Shakhtar Donetsk","Home",990,1,1,0,0,12,4,2,0,475,22,19,16,1.2,1.2,1.1,22,2,256,329,77.8,8,224,8,24,8
"UEFA Champions League","2024-12-10","UEFA Champions League (League phase)","Shakhtar Donetsk","4-1-4-1",1,1.2,"Kevin · 5&rsquor;","2","0","Bayern Munich","4-2-3-1",5,3.6,"Konrad Laimer · 11&rsquor; Thomas Müller · 45&rsquor; Michael Olise (P) · 70&rsquor; Jamal Musiala · 87&rsquor; Michael Olise · 90+3&rsquor;","2","0","Bayern Munich","Away",990,5,2,1,1,20,7,2,0,761,20,8,14,3.6,2.8,1.3,33,6,552,638,86.5,48,493,26,30,15
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Lille","4-2-3-1",3,2,"Osame Sahraoui · 37&rsquor; Mitchel Bakker · 45+2&rsquor; Hákon Arnar Haraldsson · 81&rsquor;","1","0","Sturm Graz","4-1-2-1-2",2,1.3,"Otar Kiteishvili · 45+4&rsquor; Mika Biereth · 47&rsquor;","1","0","Lille","Home",990,3,2,0,0,18,9,1,0,828,17,9,9,2,2,1.4,32,6,587,685,85.7,69,605,22,28,11
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Lille","4-2-3-1",3,2,"Osame Sahraoui · 37&rsquor; Mitchel Bakker · 45+2&rsquor; Hákon Arnar Haraldsson · 81&rsquor;","1","0","Sturm Graz","4-1-2-1-2",2,1.3,"Otar Kiteishvili · 45+4&rsquor; Mika Biereth · 47&rsquor;","1","0","Sturm Graz","Away",990,2,2,0,0,10,4,1,0,490,28,15,14,1.3,1.3,1.2,18,4,250,351,71.2,25,285,13,13,5
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Atlético Madrid","4-4-2",3,2,"Julián Álvarez · 16&rsquor; Antoine Griezmann · 42&rsquor; Antoine Griezmann · 57&rsquor;","0","0","Slovan Bratislava","3-4-3",1,1,"Dávid Strelec (P) · 51&rsquor;","0","0","Atlético Madrid","Home",990,3,3,0,0,19,6,0,0,818,15,10,11,2,2,1.7,33,6,643,731,88,71,541,34,13,7
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Atlético Madrid","4-4-2",3,2,"Julián Álvarez · 16&rsquor; Antoine Griezmann · 42&rsquor; Antoine Griezmann · 57&rsquor;","0","0","Slovan Bratislava","3-4-3",1,1,"Dávid Strelec (P) · 51&rsquor;","0","0","Slovan Bratislava","Away",990,1,0,1,1,4,1,0,0,616,9,12,14,1,0.2,0.1,8,2,434,513,84.6,36,251,13,18,6
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Arsenal","4-3-3",3,2.3,"Bukayo Saka · 34&rsquor; Bukayo Saka · 78&rsquor; Kai Havertz · 88&rsquor;","2","0","Monaco","4-2-3-1",0,0.5,"","1","0","Arsenal","Home",990,3,2,0,0,16,8,2,0,658,20,11,8,2.3,2.3,1.7,27,3,488,557,87.6,57,391,19,20,12
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Arsenal","4-3-3",3,2.3,"Bukayo Saka · 34&rsquor; Bukayo Saka · 78&rsquor; Kai Havertz · 88&rsquor;","2","0","Monaco","4-2-3-1",0,0.5,"","1","0","Monaco","Away",990,0,0,0,0,7,2,1,0,569,20,7,9,0.5,0.5,0.5,13,0,402,479,83.9,31,270,18,15,6
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Benfica","4-3-3",0,1.3,"","5","0","Bologna","4-2-3-1",0,0.2,"","5","0","Benfica","Home",990,0,0,0,0,15,5,5,0,601,16,15,12,1.3,1.3,0.9,28,0,364,470,77.4,30,337,14,22,8
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Benfica","4-3-3",0,1.3,"","5","0","Bologna","4-2-3-1",0,0.2,"","5","0","Bologna","Away",990,0,0,0,0,6,1,5,0,609,22,11,21,0.2,0.2,0.2,10,0,368,465,79.1,31,322,12,20,11
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Milan","4-2-3-1",2,2,"Rafael Leão · 42&rsquor; Tammy Abraham · 87&rsquor;","3","0","Red Star","4-2-3-1",1,0.4,"Nemanja Radonjić · 67&rsquor;","2","0","Milan","Home",990,2,1,0,0,20,10,3,0,582,17,7,7,2,2,1.4,35,3,389,449,86.6,51,387,23,25,9
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Milan","4-2-3-1",2,2,"Rafael Leão · 42&rsquor; Tammy Abraham · 87&rsquor;","3","0","Red Star","4-2-3-1",1,0.4,"Nemanja Radonjić · 67&rsquor;","2","0","Red Star","Away",990,1,0,0,0,9,4,2,0,509,19,14,7,0.5,0.5,0.2,13,0,334,423,79,41,262,19,16,6
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Juventus","4-2-3-1",2,1.1,"Dušan Vlahović · 53&rsquor; Weston McKennie · 75&rsquor;","1","0","Manchester City","4-2-3-1",0,1.2,"","2","0","Juventus","Home",990,2,2,0,0,10,5,1,0,444,21,4,17,1.1,1.1,0.8,19,4,283,338,83.7,17,258,11,6,2
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Juventus","4-2-3-1",2,1.1,"Dušan Vlahović · 53&rsquor; Weston McKennie · 75&rsquor;","1","0","Manchester City","4-2-3-1",0,1.2,"","2","0","Manchester City","Away",990,0,0,0,0,12,3,2,0,826,7,5,5,1.3,1.3,1.1,23,0,679,741,91.6,59,573,23,24,12
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Stuttgart","4-2-3-1",5,2.3,"Angelo Stiller · 25&rsquor; Enzo Millot · 53&rsquor; Chris Führich · 61&rsquor; Josha Vagnoman · 66&rsquor; Yannik Keitel · 75&rsquor;","1","0","Young Boys","4-2-3-1",1,0.2,"Łukasz Łakomy · 6&rsquor;","4","0","Stuttgart","Home",990,5,5,0,0,20,6,1,0,750,17,9,5,2.3,2.3,1.9,37,10,553,665,83.2,52,502,16,16,11
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Stuttgart","4-2-3-1",5,2.3,"Angelo Stiller · 25&rsquor; Enzo Millot · 53&rsquor; Chris Führich · 61&rsquor; Josha Vagnoman · 66&rsquor; Yannik Keitel · 75&rsquor;","1","0","Young Boys","4-2-3-1",1,0.2,"Łukasz Łakomy · 6&rsquor;","4","0","Young Boys","Away",990,1,1,0,0,5,1,4,0,497,10,11,18,0.3,0.3,0.2,8,2,293,379,77.3,29,248,10,17,7
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Dortmund","4-3-3",2,2.7,"Serhou Guirassy (P) · 60&rsquor; Serhou Guirassy · 78&rsquor;","4","0","Barcelona","4-2-3-1",3,2,"Raphinha · 52&rsquor; Ferrán Torres · 75&rsquor; Ferrán Torres · 85&rsquor;","2","0","Dortmund","Home",990,2,1,1,1,11,1,4,0,557,16,13,9,2.7,1.9,1.9,22,4,386,460,83.9,42,314,20,27,14
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Dortmund","4-3-3",2,2.7,"Serhou Guirassy (P) · 60&rsquor; Serhou Guirassy · 78&rsquor;","4","0","Barcelona","4-2-3-1",3,2,"Raphinha · 52&rsquor; Ferrán Torres · 75&rsquor; Ferrán Torres · 85&rsquor;","2","0","Barcelona","Away",990,3,2,0,0,13,8,2,0,645,25,4,13,2.1,2.1,1.3,24,5,467,550,84.9,32,261,18,24,11
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Feyenoord","4-3-3",4,1,"Gernot Trauner · 8&rsquor; Igor Paixão · 10&rsquor; Anis Hadj Moussa · 30&rsquor; Santiago Giménez · 63&rsquor;","1","0","Sparta Prague","3-5-2",2,0.7,"Albion Rrahmani · 42&rsquor; Thomas Beelen (OG) · 79&rsquor;","4","0","Feyenoord","Home",990,4,2,0,0,13,9,1,0,631,15,9,12,1,1,0.5,20,8,414,530,78.1,49,333,18,20,9
"UEFA Champions League","2024-12-11","UEFA Champions League (League phase)","Feyenoord","4-3-3",4,1,"Gernot Trauner · 8&rsquor; Igor Paixão · 10&rsquor; Anis Hadj Moussa · 30&rsquor; Santiago Giménez · 63&rsquor;","1","0","Sparta Prague","3-5-2",2,0.7,"Albion Rrahmani · 42&rsquor; Thomas Beelen (OG) · 79&rsquor;","4","0","Sparta Prague","Away",990,1,0,0,0,13,5,4,0,511,14,11,12,0.7,0.7,0.4,21,1,302,416,72.6,31,244,12,14,4
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Atalanta","3-4-1-2",5,4.9,"Mateo Retegui · 12&rsquor; Mario Pašalić · 58&rsquor; Charles De Ketelaere · 63&rsquor; Ademola Lookman · 90&rsquor; Marco Brescianini · 90+4&rsquor;","1","0","Sturm Graz","4-4-1-1",0,0.8,"","0","0","Atalanta","Home",990,5,4,0,0,25,9,1,0,773,12,11,6,5.3,5.3,4.2,43,10,572,654,87.5,69,583,30,43,17
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Atalanta","3-4-1-2",5,4.9,"Mateo Retegui · 12&rsquor; Mario Pašalić · 58&rsquor; Charles De Ketelaere · 63&rsquor; Ademola Lookman · 90&rsquor; Marco Brescianini · 90+4&rsquor;","1","0","Sturm Graz","4-4-1-1",0,0.8,"","0","0","Sturm Graz","Away",990,0,0,0,0,5,1,0,0,553,34,13,18,0.8,0.8,0.7,8,0,330,413,79.9,17,313,11,20,13
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Monaco","4-2-3-1",1,1.5,"Wilfried Singo · 8&rsquor;","1","0","Aston Villa","4-2-3-1",0,0.9,"","3","0","Monaco","Home",990,1,0,0,0,12,4,1,0,493,20,19,14,1.7,1.7,1.1,22,1,264,354,74.6,24,218,17,13,7
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Monaco","4-2-3-1",1,1.5,"Wilfried Singo · 8&rsquor;","1","0","Aston Villa","4-2-3-1",0,0.9,"","3","0","Aston Villa","Away",990,0,0,0,0,10,5,3,0,659,13,11,10,1,1,0.8,20,0,443,553,80.1,54,359,16,19,6
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Liverpool","4-3-3",2,2.5,"Mohamed Salah · 34&rsquor; Harvey Elliott · 67&rsquor;","2","0","Lille","4-2-3-1",1,0.5,"Aïssa Mandi · 59&rsquor; Jonathan David · 62&rsquor;","4","1","Liverpool","Home",990,2,1,0,0,13,7,2,0,710,20,8,10,2.5,2.5,2.4,22,4,543,621,87.4,41,567,24,11,3
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Liverpool","4-3-3",2,2.5,"Mohamed Salah · 34&rsquor; Harvey Elliott · 67&rsquor;","2","0","Lille","4-2-3-1",1,0.5,"Aïssa Mandi · 59&rsquor; Jonathan David · 62&rsquor;","4","1","Lille","Away",958,1,0,0,0,4,1,3,1,583,10,10,10,0.5,0.5,0.3,7,1,422,493,85.6,25,438,15,16,10
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Benfica","4-3-3",4,3.3,"Vangelis Pavlidis · 2&rsquor; Vangelis Pavlidis · 22&rsquor; Vangelis Pavlidis (P) · 30&rsquor; Ronald Araújo (OG) · 68&rsquor; Arthur Cabral · 90&rsquor;","1","1","Barcelona","4-2-3-1",5,3.6,"Robert Lewandowski (P) · 13&rsquor; Raphinha · 64&rsquor; Robert Lewandowski (P) · 78&rsquor; Eric García · 86&rsquor; Raphinha · 90+6&rsquor;","4","0","Benfica","Home",990,3,1,1,1,9,4,1,1,403,26,13,14,3.3,2.6,1.5,18,6,192,279,68.8,15,204,9,8,1
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Benfica","4-3-3",4,3.3,"Vangelis Pavlidis · 2&rsquor; Vangelis Pavlidis · 22&rsquor; Vangelis Pavlidis (P) · 30&rsquor; Ronald Araújo (OG) · 68&rsquor; Arthur Cabral · 90&rsquor;","1","1","Barcelona","4-2-3-1",5,3.6,"Robert Lewandowski (P) · 13&rsquor; Raphinha · 64&rsquor; Robert Lewandowski (P) · 78&rsquor; Eric García · 86&rsquor; Raphinha · 90+6&rsquor;","4","0","Barcelona","Away",990,5,2,2,2,20,9,4,0,902,13,6,16,3.6,2.1,1.8,39,7,691,781,88.5,72,565,26,31,17
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Bologna","4-2-3-1",2,2.1,"Thijs Dallinga · 71&rsquor; Samuel Iling-Junior · 72&rsquor;","4","0","Dortmund","4-3-3",1,1,"Serhou Guirassy (P) · 15&rsquor;","4","0","Bologna","Home",990,2,1,0,0,17,6,4,0,553,20,10,7,2.1,2.1,1.3,29,3,329,432,76.2,29,310,22,19,6
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Bologna","4-2-3-1",2,2.1,"Thijs Dallinga · 71&rsquor; Samuel Iling-Junior · 72&rsquor;","4","0","Dortmund","4-3-3",1,1,"Serhou Guirassy (P) · 15&rsquor;","4","0","Dortmund","Away",990,1,0,1,1,2,1,4,0,500,19,5,13,1,0.2,0.2,5,2,288,389,74,8,244,3,15,4
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Club Brugge","4-2-3-1",0,0.7,"","0","0","Juventus","4-2-3-1",0,0.4,"","2","0","Club Brugge","Home",990,0,0,0,0,7,0,0,0,564,20,8,8,0.7,0.7,0.7,14,0,392,467,83.9,29,344,6,9,4
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Club Brugge","4-2-3-1",0,0.7,"","0","0","Juventus","4-2-3-1",0,0.4,"","2","0","Juventus","Away",990,0,0,0,0,5,1,2,0,713,8,4,11,0.4,0.4,0.3,8,0,547,629,87,54,420,21,20,8
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Red Star","4-2-3-1",2,2.6,"Cherif Ndiaye · 71&rsquor; Nasser Djiga · 77&rsquor;","0","0","PSV Eindhoven","4-2-3-1",3,0.8,"Luuk de Jong · 17&rsquor; Luuk de Jong · 23&rsquor; Ryan Flamingo · 43&rsquor; Ryan Flamingo · 50&rsquor;","0","1","Red Star","Home",990,2,2,0,0,21,7,0,0,630,15,12,8,2.7,2.7,1.9,38,4,442,523,84.5,45,449,30,21,11
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Red Star","4-2-3-1",2,2.6,"Cherif Ndiaye · 71&rsquor; Nasser Djiga · 77&rsquor;","0","0","PSV Eindhoven","4-2-3-1",3,0.8,"Luuk de Jong · 17&rsquor; Luuk de Jong · 23&rsquor; Ryan Flamingo · 43&rsquor; Ryan Flamingo · 50&rsquor;","0","1","PSV Eindhoven","Away",949,3,3,0,0,13,5,0,1,521,20,10,7,0.8,0.8,0.8,22,5,314,395,79.5,26,285,11,17,7
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Slovan Bratislava","4-2-3-1",1,0.6,"Idjessi Metsoko · 85&rsquor;","3","0","Stuttgart","4-4-2",3,3.4,"Jamie Leweling · 11&rsquor; Jamie Leweling · 36&rsquor; Fabian Rieder · 87&rsquor;","3","0","Slovan Bratislava","Home",990,1,1,0,0,6,2,3,0,536,22,13,18,0.6,0.6,0.5,12,2,275,392,70.2,22,289,13,15,7
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Slovan Bratislava","4-2-3-1",1,0.6,"Idjessi Metsoko · 85&rsquor;","3","0","Stuttgart","4-4-2",3,3.4,"Jamie Leweling · 11&rsquor; Jamie Leweling · 36&rsquor; Fabian Rieder · 87&rsquor;","3","0","Stuttgart","Away",990,3,2,0,0,21,7,3,0,660,14,10,15,3.7,3.7,2.3,35,5,426,556,76.6,56,395,22,17,8
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Atlético Madrid","5-4-1",2,0.8,"Pablo Barrios · 25&rsquor; Julián Álvarez · 52&rsquor; Julián Álvarez · 90&rsquor;","2","1","Bayer Leverkusen","4-2-3-1",1,0.8,"Piero Hincapié · 45+1&rsquor; Piero Hincapié · 76&rsquor;","5","1","Atlético Madrid","Home",924,2,1,0,0,5,2,2,1,400,12,10,10,0.8,0.8,0.5,7,3,241,326,73.9,16,218,7,12,7
"UEFA Champions League","2025-01-21","UEFA Champions League (League phase)","Atlético Madrid","5-4-1",2,0.8,"Pablo Barrios · 25&rsquor; Julián Álvarez · 52&rsquor; Julián Álvarez · 90&rsquor;","2","1","Bayer Leverkusen","4-2-3-1",1,0.8,"Piero Hincapié · 45+1&rsquor; Piero Hincapié · 76&rsquor;","5","1","Bayer Leverkusen","Away",975,1,1,0,0,13,4,4,1,844,8,6,4,0.8,0.8,0.7,25,2,681,752,90.6,55,534,19,15,8
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","RB Leipzig","4-2-2-2",2,2.3,"Benjamin Šeško · 19&rsquor; Yussuf Poulsen · 78&rsquor;","3","0","Sporting CP","4-4-2",1,0.9,"Viktor Gyökeres · 75&rsquor;","0","0","RB Leipzig","Home",990,2,1,0,0,10,6,3,0,625,23,6,20,2.3,2.3,1.4,15,3,400,496,80.6,31,354,10,11,6
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","RB Leipzig","4-2-2-2",2,2.3,"Benjamin Šeško · 19&rsquor; Yussuf Poulsen · 78&rsquor;","3","0","Sporting CP","4-4-2",1,0.9,"Viktor Gyökeres · 75&rsquor;","0","0","Sporting CP","Away",990,1,1,0,0,17,2,0,0,657,18,8,11,0.9,0.9,0.7,30,2,441,549,80.3,48,408,19,27,19
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Shakhtar Donetsk","4-1-4-1",2,1.9,"Kevin · 18&rsquor; Heorhiy Sudakov (P) · 37&rsquor;","1","0","Brest","4-2-3-1",0,0.4,"","1","0","Shakhtar Donetsk","Home",990,2,0,1,1,8,4,1,0,594,15,7,9,1.9,1.1,0.5,14,2,392,472,83.1,33,381,13,28,14
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Shakhtar Donetsk","4-1-4-1",2,1.9,"Kevin · 18&rsquor; Heorhiy Sudakov (P) · 37&rsquor;","1","0","Brest","4-2-3-1",0,0.4,"","1","0","Brest","Away",990,0,0,0,0,10,4,1,0,613,18,4,8,0.4,0.4,0.3,19,0,429,539,79.6,41,320,18,13,7
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Arsenal","4-3-3",3,2.4,"Declan Rice · 2&rsquor; Kai Havertz · 66&rsquor; Martin Ødegaard · 90+1&rsquor;","2","0","Dinamo Zagreb","5-4-1",0,0.1,"","2","0","Arsenal","Home",990,3,2,0,0,17,4,2,0,688,18,2,11,2.5,2.5,1.7,31,6,503,575,87.5,58,384,14,33,13
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Arsenal","4-3-3",3,2.4,"Declan Rice · 2&rsquor; Kai Havertz · 66&rsquor; Martin Ødegaard · 90+1&rsquor;","2","0","Dinamo Zagreb","5-4-1",0,0.1,"","2","0","Dinamo Zagreb","Away",990,0,0,0,0,5,0,2,0,446,23,3,15,0.1,0.1,0.1,9,0,262,341,76.8,13,179,10,8,1
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Celtic","4-3-3",1,1.8,"Loris Benito (OG) · 86&rsquor; Daizen Maeda · 89&rsquor;","1","1","Young Boys","4-2-3-1",0,1,"","4","0","Celtic","Home",988,0,0,0,1,15,6,1,1,689,25,10,11,1.8,1.1,0.9,28,0,462,564,81.9,25,363,18,18,9
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Celtic","4-3-3",1,1.8,"Loris Benito (OG) · 86&rsquor; Daizen Maeda · 89&rsquor;","1","1","Young Boys","4-2-3-1",0,1,"","4","0","Young Boys","Away",990,0,0,0,0,12,4,4,0,523,21,12,13,1,1,0.6,22,0,284,379,74.9,22,242,17,22,8
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Real Madrid","4-3-3",5,2.8,"Rodrygo · 23&rsquor; Rodrygo · 34&rsquor; Kylian Mbappé · 48&rsquor; Vinicius Júnior · 55&rsquor; Vinicius Júnior · 77&rsquor;","1","0","Red Bull Salzburg","4-4-2",1,0.4,"Mads Bidstrup · 85&rsquor;","0","0","Real Madrid","Home",990,5,4,0,0,14,6,1,0,924,19,11,14,2.8,2.8,1.9,27,9,760,833,91.2,42,787,20,29,16
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Real Madrid","4-3-3",5,2.8,"Rodrygo · 23&rsquor; Rodrygo · 34&rsquor; Kylian Mbappé · 48&rsquor; Vinicius Júnior · 55&rsquor; Vinicius Júnior · 77&rsquor;","1","0","Red Bull Salzburg","4-4-2",1,0.4,"Mads Bidstrup · 85&rsquor;","0","0","Red Bull Salzburg","Away",990,1,1,0,0,9,3,0,0,476,23,6,15,0.5,0.5,0.4,18,2,297,357,83.2,27,317,29,17,6
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Milan","4-2-3-1",1,1.3,"Rafael Leão · 37&rsquor;","2","0","Girona","4-2-3-1",0,1,"","2","0","Milan","Home",990,1,1,0,0,17,5,2,0,539,15,10,10,1.3,1.3,1.2,33,2,362,424,85.4,27,360,21,20,7
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Milan","4-2-3-1",1,1.3,"Rafael Leão · 37&rsquor;","2","0","Girona","4-2-3-1",0,1,"","2","0","Girona","Away",990,0,0,0,0,11,4,2,0,656,20,8,8,1,1,0.8,20,0,502,570,88.1,49,459,10,10,5
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Paris Saint-Germain","4-3-3",4,2.8,"Ousmane Dembélé · 56&rsquor; Bradley Barcola · 60&rsquor; João Neves · 78&rsquor; Gonçalo Ramos · 90+3&rsquor;","1","0","Manchester City","4-2-3-1",2,1.7,"Jack Grealish · 50&rsquor; Erling Haaland · 53&rsquor;","1","0","Paris Saint-Germain","Home",990,4,2,0,0,26,8,1,0,776,19,11,9,2.8,2.8,1.9,44,4,584,658,88.8,47,389,30,26,13
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Paris Saint-Germain","4-3-3",4,2.8,"Ousmane Dembélé · 56&rsquor; Bradley Barcola · 60&rsquor; João Neves · 78&rsquor; Gonçalo Ramos · 90+3&rsquor;","1","0","Manchester City","4-2-3-1",2,1.7,"Jack Grealish · 50&rsquor; Erling Haaland · 53&rsquor;","1","0","Manchester City","Away",990,2,0,0,0,9,6,1,0,500,18,7,15,1.9,1.9,0.7,14,1,313,386,81.1,27,258,18,22,6
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Sparta Prague","3-5-2",0,0.4,"","2","0","Internazionale","3-5-2",1,0.9,"Lautaro Martínez · 12&rsquor;","2","0","Sparta Prague","Home",990,0,0,0,0,10,2,2,0,424,10,8,14,0.4,0.4,0.2,18,0,261,341,76.5,27,266,8,11,7
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Sparta Prague","3-5-2",0,0.4,"","2","0","Internazionale","3-5-2",1,0.9,"Lautaro Martínez · 12&rsquor;","2","0","Internazionale","Away",990,1,1,0,0,12,4,2,0,850,6,7,11,0.9,0.9,0.6,21,2,684,771,88.7,52,606,23,6,2
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Feyenoord","4-3-3",3,1.7,"Santiago Giménez · 21&rsquor; Santiago Giménez (P) · 45+9&rsquor; Ayase Ueda · 89&rsquor;","1","0","Bayern Munich","4-2-3-1",0,2.4,"","4","0","Feyenoord","Home",990,3,2,1,1,7,2,1,0,342,15,9,18,1.7,1,0.9,12,6,127,206,61.7,10,134,10,19,8
"UEFA Champions League","2025-01-22","UEFA Champions League (League phase)","Feyenoord","4-3-3",3,1.7,"Santiago Giménez · 21&rsquor; Santiago Giménez (P) · 45+9&rsquor; Ayase Ueda · 89&rsquor;","1","0","Bayern Munich","4-2-3-1",0,2.4,"","4","0","Bayern Munich","Away",990,0,0,0,0,30,6,4,0,911,17,5,7,2.4,2.4,2.3,53,0,702,809,86.8,104,640,29,20,9
"UEFA Champions League","2025-01-29","UEFA Champions League (League phase)","Manchester City","4-2-3-1",3,2,"Mateo Kovačić · 53&rsquor; Joel Ordóñez (OG) · 62&rsquor; Sávio · 77&rsquor;","0","0","Club Brugge","4-2-3-1",1,1.1,"Raphael Onyedika · 45&rsquor;","0","0","Manchester City","Home",990,2,2,0,0,17,5,0,0,937,13,3,6,2.1,2.1,1.3,30,4,799,859,93,80,665,41,14,5
"UEFA Champions League","2025-01-29","UEFA Champions League (League phase)","Manchester City","4-2-3-1",3,2,"Mateo Kovačić · 53&rsquor; Joel Ordóñez (OG) · 62&rsquor; Sávio · 77&rsquor;","0","0","Club Brugge","4-2-3-1",1,1.1,"Raphael Onyedika · 45&rsquor;","0","0","Club Brugge","Away",990,1,0,0,0,12,5,0,0,402,10,4,9,1.1,1.1,0.6,21,2,264,311,84.9,16,194,13,8,3
"UEFA Champions League","2025-01-29","UEFA Champions League (League phase)","Aston Villa","4-2-3-1",4,3.9,"Morgan Rogers · 3&rsquor; Morgan Rogers · 5&rsquor; Ollie Watkins · 60&rsquor; Morgan Rogers · 90+1&rsquor;","0","0","Celtic","4-3-3",2,0.8,"Adam Idah · 36&rsquor; Adam Idah · 38&rsquor;","0","0","Aston Villa","Home",990,4,4,0,1,19,7,0,0,622,12,4,4,4,3.2,3,34,7,468,538,87,32,401,23,15,6
