"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Young Boys","4-2-3-1",2,1.4,"Moumi Ngamaleu · 66&rsquor; Jordan Pefok · 90+5&rsquor;","2","0","Manchester United","4-2-3-1",1,0.5,"Cristiano Ronaldo · 13&rsquor; Aaron Wan-Bissaka · 35&rsquor;","1","1","Young Boys","Home",990,2,1,0,0,19,5,2,0,632,12,17,7,1.4,1.4,1,30,2,420,511,82.2,58,416,23,23,10
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Young Boys","4-2-3-1",2,1.4,"Moumi Ngamaleu · 66&rsquor; Jordan Pefok · 90+5&rsquor;","2","0","Manchester United","4-2-3-1",1,0.5,"Cristiano Ronaldo · 13&rsquor; Aaron Wan-Bissaka · 35&rsquor;","1","1","Manchester United","Away",934,1,1,0,0,2,2,1,1,553,21,9,6,0.5,0.5,0.5,4,2,345,439,78.6,24,283,4,10,4
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Sevilla","4-3-3",1,1.5,"Ivan Rakitić (P) · 42&rsquor; Youssef En-Nesyri · 50&rsquor;","7","1","Red Bull Salzburg","4-1-2-1-2",1,2.9,"Luka Sučić (P) · 21&rsquor;","4","0","Sevilla","Home",949,1,0,1,1,10,1,6,1,562,14,4,11,1.5,0.7,0.5,20,2,333,439,75.9,29,311,14,33,17
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Sevilla","4-3-3",1,1.5,"Ivan Rakitić (P) · 42&rsquor; Youssef En-Nesyri · 50&rsquor;","7","1","Red Bull Salzburg","4-1-2-1-2",1,2.9,"Luka Sučić (P) · 21&rsquor;","4","0","Red Bull Salzburg","Away",990,1,0,1,3,13,7,4,0,591,24,7,7,2.9,0.6,0.3,26,2,376,476,79,39,334,19,16,11
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Chelsea","3-4-3",1,0.7,"Romelu Lukaku · 69&rsquor;","1","0","Zenit","5-4-1",0,0.9,"","1","0","Chelsea","Home",990,1,1,0,0,11,2,1,0,921,10,7,9,0.7,0.7,0.6,21,2,757,845,89.6,91,650,29,22,14
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Chelsea","3-4-3",1,0.7,"Romelu Lukaku · 69&rsquor;","1","0","Zenit","5-4-1",0,0.9,"","1","0","Zenit","Away",990,0,0,0,0,6,2,1,0,550,19,14,12,0.9,0.9,0.8,9,0,365,441,82.8,19,326,8,11,6
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Villarreal","4-4-2",2,2.3,"Manu Trigueros · 39&rsquor; Arnaut Danjuma · 73&rsquor; Francis Coquelin · 84&rsquor;","6","1","Atalanta","3-4-3",2,1.3,"Remo Freuler · 6&rsquor; Robin Gosens · 83&rsquor;","1","0","Villarreal","Home",983,2,1,0,0,14,7,5,1,542,10,10,8,2.3,2.3,1.7,20,2,334,435,76.8,26,261,14,19,5
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Villarreal","4-4-2",2,2.3,"Manu Trigueros · 39&rsquor; Arnaut Danjuma · 73&rsquor; Francis Coquelin · 84&rsquor;","6","1","Atalanta","3-4-3",2,1.3,"Remo Freuler · 6&rsquor; Robin Gosens · 83&rsquor;","1","0","Atalanta","Away",990,2,2,0,0,13,4,1,0,592,25,14,15,1.3,1.3,1.2,24,4,370,473,78.2,30,366,20,19,13
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Lille","4-4-2",0,1.6,"","2","0","Wolfsburg","4-2-3-1",0,0.1,"John Brooks · 63&rsquor;","7","1","Lille","Home",990,0,0,0,0,17,4,2,0,640,21,8,7,1.6,1.6,1.1,29,0,424,534,79.4,56,311,19,15,7
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Lille","4-4-2",0,1.6,"","2","0","Wolfsburg","4-2-3-1",0,0.1,"John Brooks · 63&rsquor;","7","1","Wolfsburg","Away",962,0,0,0,0,2,0,6,1,575,18,8,12,0.1,0.1,0.1,2,0,355,461,77,26,257,11,25,12
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Barcelona","3-1-4-2",0,0.2,"","1","0","Bayern Munich","4-2-3-1",3,2.7,"Thomas Müller · 34&rsquor; Robert Lewandowski · 56&rsquor; Robert Lewandowski · 85&rsquor;","2","0","Barcelona","Home",990,0,0,0,0,5,0,1,0,658,11,11,8,0.2,0.2,0.2,10,0,496,575,86.3,35,442,20,15,11
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Barcelona","3-1-4-2",0,0.2,"","1","0","Bayern Munich","4-2-3-1",3,2.7,"Thomas Müller · 34&rsquor; Robert Lewandowski · 56&rsquor; Robert Lewandowski · 85&rsquor;","2","0","Bayern Munich","Away",990,3,3,0,0,17,7,2,0,700,16,13,6,3,3,1.7,32,5,531,608,87.3,48,494,23,22,15
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Malmö","5-3-2",0,0.4,"","2","0","Juventus","4-4-2",3,3.5,"Alex Sandro · 23&rsquor; Paulo Dybala (P) · 45&rsquor; Álvaro Morata · 45+1&rsquor;","1","0","Malmö","Home",990,0,0,0,0,9,1,2,0,523,6,15,7,0.4,0.4,0.3,17,0,363,439,82.7,28,359,12,15,7
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Malmö","5-3-2",0,0.4,"","2","0","Juventus","4-4-2",3,3.5,"Alex Sandro · 23&rsquor; Paulo Dybala (P) · 45&rsquor; Álvaro Morata · 45+1&rsquor;","1","0","Juventus","Away",990,3,1,1,1,15,7,1,0,748,20,11,9,3.5,2.7,2.3,30,4,572,657,87.1,38,467,18,12,10
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Dynamo Kyiv","4-4-1-1",0,0.6,"","3","0","Benfica","3-4-3",0,1,"","3","0","Dynamo Kyiv","Home",990,0,0,0,0,8,4,3,0,466,24,12,13,0.6,0.6,0.1,11,0,236,332,71.1,16,187,12,10,4
"UEFA Champions League","2021-09-14","UEFA Champions League (Group stage)","Dynamo Kyiv","4-4-1-1",0,0.6,"","3","0","Benfica","3-4-3",0,1,"","3","0","Benfica","Away",990,0,0,0,0,12,4,3,0,791,8,11,6,1,1,0.8,21,0,596,678,87.9,66,511,22,30,17
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Beşiktaş","4-1-4-1",1,1.2,"Javi Montero · 90+4&rsquor;","3","0","Dortmund","4-2-3-1",2,3,"Jude Bellingham · 20&rsquor; Erling Haaland · 45+3&rsquor;","2","0","Beşiktaş","Home",990,1,1,0,0,12,3,3,0,808,23,12,14,1.2,1.2,1.2,21,2,583,673,86.6,55,438,21,24,17
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Beşiktaş","4-1-4-1",1,1.2,"Javi Montero · 90+4&rsquor;","3","0","Dortmund","4-2-3-1",2,3,"Jude Bellingham · 20&rsquor; Erling Haaland · 45+3&rsquor;","2","0","Dortmund","Away",990,2,2,0,0,14,7,2,0,623,21,5,17,3.1,3.1,2.9,27,4,400,498,80.3,39,383,24,40,28
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Sheriff Tiraspol","4-3-3",2,1,"Adama Traoré · 16&rsquor; Momo Yansané · 62&rsquor;","1","0","Shakhtar Donetsk","4-2-3-1",0,0.8,"","0","0","Sheriff Tiraspol","Home",990,2,2,0,0,11,4,1,0,395,25,10,11,1,1,0.9,18,4,179,258,69.4,16,199,18,14,10
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Sheriff Tiraspol","4-3-3",2,1,"Adama Traoré · 16&rsquor; Momo Yansané · 62&rsquor;","1","0","Shakhtar Donetsk","4-2-3-1",0,0.8,"","0","0","Shakhtar Donetsk","Away",990,0,0,0,0,20,3,0,0,838,12,6,8,0.8,0.8,0.7,34,0,643,730,88.1,68,580,27,28,16
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Liverpool","4-3-3",3,2.5,"Fikayo Tomori (OG) · 9&rsquor; Mohamed Salah · 49&rsquor; Jordan Henderson · 69&rsquor;","1","0","Milan","4-2-3-1",2,1.6,"Ante Rebić · 42&rsquor; Brahim Díaz · 44&rsquor;","2","0","Liverpool","Home",990,2,1,0,1,22,7,1,0,743,24,15,5,2.9,1.7,1.5,35,3,502,602,83.4,56,494,30,41,18
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Liverpool","4-3-3",3,2.5,"Fikayo Tomori (OG) · 9&rsquor; Mohamed Salah · 49&rsquor; Jordan Henderson · 69&rsquor;","1","0","Milan","4-2-3-1",2,1.6,"Ante Rebić · 42&rsquor; Brahim Díaz · 44&rsquor;","2","0","Milan","Away",990,2,1,0,0,7,3,2,0,534,31,10,19,2.1,2.1,1.1,12,3,303,395,76.7,20,250,17,24,8
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Sporting CP","3-4-3",1,0.7,"Paulinho · 33&rsquor;","3","0","Ajax","4-2-3-1",5,3.1,"Sébastien Haller · 2&rsquor; Sébastien Haller · 9&rsquor; Steven Berghuis · 39&rsquor; Sébastien Haller · 51&rsquor; Sébastien Haller · 63&rsquor;","3","0","Sporting CP","Home",990,1,1,0,0,9,3,3,0,516,8,14,11,0.7,0.7,0.6,17,2,345,430,80.2,24,321,19,24,17
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Sporting CP","3-4-3",1,0.7,"Paulinho · 33&rsquor;","3","0","Ajax","4-2-3-1",5,3.1,"Sébastien Haller · 2&rsquor; Sébastien Haller · 9&rsquor; Steven Berghuis · 39&rsquor; Sébastien Haller · 51&rsquor; Sébastien Haller · 63&rsquor;","3","0","Ajax","Away",990,5,5,0,0,13,6,3,0,592,18,5,13,3.1,3.1,2.4,19,9,410,493,83.2,37,335,18,16,13
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Manchester City","4-3-3",6,1.9,"Nathan Aké · 16&rsquor; Nordi Mukiele (OG) · 28&rsquor; Riyad Mahrez (P) · 45+2&rsquor; Jack Grealish · 56&rsquor; João Cancelo · 75&rsquor; Gabriel Jesus · 85&rsquor;","1","0","RB Leipzig","4-2-3-1",3,0.9,"Christopher Nkunku · 42&rsquor; Christopher Nkunku · 51&rsquor; Christopher Nkunku · 73&rsquor; Angeliño · 79&rsquor;","5","1","Manchester City","Home",990,5,2,1,1,15,7,1,0,610,16,21,9,1.9,1.1,0.7,25,7,417,502,83.1,37,340,17,13,7
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Manchester City","4-3-3",6,1.9,"Nathan Aké · 16&rsquor; Nordi Mukiele (OG) · 28&rsquor; Riyad Mahrez (P) · 45+2&rsquor; Jack Grealish · 56&rsquor; João Cancelo · 75&rsquor; Gabriel Jesus · 85&rsquor;","1","0","RB Leipzig","4-2-3-1",3,0.9,"Christopher Nkunku · 42&rsquor; Christopher Nkunku · 51&rsquor; Christopher Nkunku · 73&rsquor; Angeliño · 79&rsquor;","5","1","RB Leipzig","Away",978,3,3,0,0,10,3,4,1,592,14,12,11,0.9,0.9,0.9,18,6,407,497,81.9,26,357,13,14,7
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,2.4,"","1","0","Real Madrid","4-3-3",1,1.2,"Rodrygo · 89&rsquor;","1","0","Internazionale","Home",990,0,0,0,0,18,5,1,0,654,14,12,14,2.5,2.5,1.4,30,0,474,551,86,58,371,26,11,4
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Internazionale","3-5-2",0,2.4,"","1","0","Real Madrid","4-3-3",1,1.2,"Rodrygo · 89&rsquor;","1","0","Real Madrid","Away",990,1,1,0,0,12,2,1,0,716,17,11,13,1.2,1.2,1.2,23,2,535,619,86.4,31,436,27,13,7
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Club Brugge","4-4-1-1",1,1.3,"Hans Vanaken · 27&rsquor;","2","0","Paris Saint-Germain","4-3-3",1,1.4,"Ander Herrera · 15&rsquor;","2","0","Club Brugge","Home",990,1,1,0,0,16,7,2,0,523,20,13,8,1.3,1.3,0.9,30,2,321,415,77.3,45,272,18,24,15
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Club Brugge","4-4-1-1",1,1.3,"Hans Vanaken · 27&rsquor;","2","0","Paris Saint-Germain","4-3-3",1,1.4,"Ander Herrera · 15&rsquor;","2","0","Paris Saint-Germain","Away",990,1,1,0,0,9,4,2,0,835,19,7,14,1.4,1.4,1.4,18,2,634,722,87.8,37,456,22,18,10
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Atlético Madrid","3-1-4-2",0,0.3,"","3","0","Porto","4-4-2",0,1.6,"Chancel Mbemba · 90+5&rsquor;","6","1","Atlético Madrid","Home",990,0,0,0,0,6,2,3,0,553,14,7,4,0.3,0.3,0.2,11,0,382,475,80.4,32,346,18,16,10
"UEFA Champions League","2021-09-15","UEFA Champions League (Group stage)","Atlético Madrid","3-1-4-2",0,0.3,"","3","0","Porto","4-4-2",0,1.6,"Chancel Mbemba · 90+5&rsquor;","6","1","Porto","Away",989,0,0,0,0,5,1,6,1,458,10,7,5,1.6,1.6,0.4,6,0,291,373,78,18,222,8,15,9
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Ajax","4-2-3-1",2,3.5,"Steven Berghuis · 17&rsquor; Sébastien Haller · 43&rsquor;","0","0","Beşiktaş","4-1-4-1",0,0.9,"","2","0","Ajax","Home",990,2,2,0,0,22,7,0,0,856,19,9,8,3.6,3.6,3.5,42,4,653,754,86.6,92,616,27,24,10
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Ajax","4-2-3-1",2,3.5,"Steven Berghuis · 17&rsquor; Sébastien Haller · 43&rsquor;","0","0","Beşiktaş","4-1-4-1",0,0.9,"","2","0","Beşiktaş","Away",990,0,0,0,0,4,0,2,0,433,24,18,11,0.9,0.9,0.9,8,0,223,315,70.8,11,186,9,11,8
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",0,1.3,"","0","0","Internazionale","3-5-2",0,1,"","1","0","Shakhtar Donetsk","Home",990,0,0,0,0,12,1,0,0,771,8,5,4,1.3,1.3,1.2,21,0,613,691,88.7,42,474,22,24,17
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Shakhtar Donetsk","4-1-4-1",0,1.3,"","0","0","Internazionale","3-5-2",0,1,"","1","0","Internazionale","Away",990,0,0,0,0,11,2,1,0,457,14,11,14,1.1,1.1,0.4,15,0,288,363,79.3,26,272,13,5,2
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Porto","4-4-2",1,0.9,"Mehdi Taremi · 75&rsquor;","0","0","Liverpool","4-3-3",5,3.4,"Mohamed Salah · 18&rsquor; Sadio Mané · 45&rsquor; Mohamed Salah · 60&rsquor; Roberto Firmino · 77&rsquor; Roberto Firmino · 81&rsquor;","0","0","Porto","Home",990,1,1,0,0,6,3,0,0,479,20,10,14,0.9,0.9,0.8,10,2,254,350,72.6,18,237,14,12,5
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Porto","4-4-2",1,0.9,"Mehdi Taremi · 75&rsquor;","0","0","Liverpool","4-3-3",5,3.4,"Mohamed Salah · 18&rsquor; Sadio Mané · 45&rsquor; Mohamed Salah · 60&rsquor; Roberto Firmino · 77&rsquor; Roberto Firmino · 81&rsquor;","0","0","Liverpool","Away",990,5,3,0,0,21,13,0,0,807,18,12,11,3.4,3.4,2.2,37,7,583,692,84.2,56,399,27,22,14
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Dortmund","4-2-3-1",1,0.3,"Donyell Malen · 37&rsquor;","2","0","Sporting CP","3-4-3",0,0.4,"","2","0","Dortmund","Home",990,1,1,0,0,6,3,2,0,748,11,12,9,0.3,0.3,0.2,11,2,529,645,82,39,511,19,15,8
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Dortmund","4-2-3-1",1,0.3,"Donyell Malen · 37&rsquor;","2","0","Sporting CP","3-4-3",0,0.4,"","2","0","Sporting CP","Away",990,0,0,0,0,7,1,2,0,585,14,24,13,0.4,0.4,0.3,11,0,356,459,77.6,29,287,14,13,11
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","RB Leipzig","3-4-3",1,1.3,"Christopher Nkunku · 5&rsquor;","0","0","Club Brugge","4-4-1-1",2,1.4,"Hans Vanaken · 22&rsquor; Mats Rits · 41&rsquor;","2","0","RB Leipzig","Home",990,1,1,0,0,13,4,0,0,759,16,10,11,1.3,1.3,1.1,24,2,519,659,78.8,58,315,11,22,13
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","RB Leipzig","3-4-3",1,1.3,"Christopher Nkunku · 5&rsquor;","0","0","Club Brugge","4-4-1-1",2,1.4,"Hans Vanaken · 22&rsquor; Mats Rits · 41&rsquor;","2","0","Club Brugge","Away",990,2,2,0,0,8,5,2,0,479,17,22,17,1.5,1.5,0.7,13,3,217,347,62.5,23,189,11,19,12
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Real Madrid","4-3-3",1,3.1,"Karim Benzema (P) · 65&rsquor;","2","0","Sheriff Tiraspol","4-2-3-1",2,0.4,"Jasur Yaxshiboyev · 25&rsquor; Sébastien Thill · 90&rsquor;","4","0","Real Madrid","Home",990,1,0,1,1,30,10,2,0,870,18,4,7,3.2,2.4,1.8,57,2,663,779,85.1,97,545,39,24,18
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Real Madrid","4-3-3",1,3.1,"Karim Benzema (P) · 65&rsquor;","2","0","Sheriff Tiraspol","4-2-3-1",2,0.4,"Jasur Yaxshiboyev · 25&rsquor; Sébastien Thill · 90&rsquor;","4","0","Sheriff Tiraspol","Away",990,2,2,0,0,4,3,4,0,423,14,18,22,0.4,0.4,0.4,8,4,180,259,69.5,9,215,12,24,16
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",2,0.4,"Idrissa Gana Gueye · 8&rsquor; Lionel Messi · 74&rsquor;","1","0","Manchester City","4-3-3",0,1.9,"","2","0","Paris Saint-Germain","Home",990,2,1,0,0,6,3,1,0,628,14,10,14,0.5,0.5,0.2,11,3,434,505,85.9,27,343,19,30,15
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Paris Saint-Germain","4-3-3",2,0.4,"Idrissa Gana Gueye · 8&rsquor; Lionel Messi · 74&rsquor;","1","0","Manchester City","4-3-3",0,1.9,"","2","0","Manchester City","Away",990,0,0,0,0,18,7,2,0,684,27,10,12,2.2,2.2,1.1,34,0,506,594,85.2,91,494,42,19,12
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Milan","4-2-3-1",1,0.7,"Rafael Leão · 20&rsquor; Franck Kessié · 29&rsquor;","7","1","Atlético Madrid","4-4-2",2,2.1,"Antoine Griezmann · 84&rsquor; Luis Suárez (P) · 90+7&rsquor;","1","0","Milan","Home",928,1,1,0,0,7,3,6,1,486,23,10,15,0.8,0.8,0.6,9,2,262,349,75.1,14,244,11,28,16
"UEFA Champions League","2021-09-28","UEFA Champions League (Group stage)","Milan","4-2-3-1",1,0.7,"Rafael Leão · 20&rsquor; Franck Kessié · 29&rsquor;","7","1","Atlético Madrid","4-4-2",2,2.1,"Antoine Griezmann · 84&rsquor; Luis Suárez (P) · 90+7&rsquor;","1","0","Atlético Madrid","Away",990,2,1,1,1,21,4,1,0,740,25,8,5,2.1,1.4,1.2,39,3,523,616,84.9,71,470,38,16,9
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Atalanta","3-4-3",1,2.5,"Matteo Pessina · 68&rsquor;","1","0","Young Boys","4-3-3",0,0.1,"","1","0","Atalanta","Home",990,1,1,0,0,13,7,1,0,792,22,15,6,2.5,2.5,2.2,26,2,560,657,85.2,69,444,26,36,16
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Atalanta","3-4-3",1,2.5,"Matteo Pessina · 68&rsquor;","1","0","Young Boys","4-3-3",0,0.1,"","1","0","Young Boys","Away",990,0,0,0,0,3,1,1,0,508,37,20,12,0.1,0.1,0.1,3,0,259,368,70.4,25,292,6,16,7
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Zenit","3-4-3",4,2.5,"Claudinho · 9&rsquor; Daler Kuzyaev · 49&rsquor; Aleksei Sutormin · 80&rsquor; Wendel · 90+4&rsquor;","0","0","Malmö","5-3-2",0,0.5,"Anel Ahmedhodžić · 53&rsquor;","2","1","Zenit","Home",990,4,3,0,0,24,9,0,0,689,7,8,8,2.7,2.7,1.9,44,7,519,598,86.8,62,481,21,15,9
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Zenit","3-4-3",4,2.5,"Claudinho · 9&rsquor; Daler Kuzyaev · 49&rsquor; Aleksei Sutormin · 80&rsquor; Wendel · 90+4&rsquor;","0","0","Malmö","5-3-2",0,0.5,"Anel Ahmedhodžić · 53&rsquor;","2","1","Malmö","Away",952,0,0,0,0,11,3,2,1,581,10,9,14,0.5,0.5,0.4,19,0,414,486,85.2,29,419,12,5,4
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Benfica","3-4-3",3,1.9,"Darwin Núñez · 3&rsquor; Rafa Silva · 69&rsquor; Darwin Núñez (P) · 79&rsquor;","4","0","Barcelona","3-4-1-2",0,1.2,"Eric García · 87&rsquor;","6","1","Benfica","Home",990,3,1,1,1,11,5,4,0,507,17,13,15,2.2,1.4,0.9,19,3,324,390,83.1,34,323,19,16,5
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Benfica","3-4-3",3,1.9,"Darwin Núñez · 3&rsquor; Rafa Silva · 69&rsquor; Darwin Núñez (P) · 79&rsquor;","4","0","Barcelona","3-4-1-2",0,1.2,"Eric García · 87&rsquor;","6","1","Barcelona","Away",986,0,0,0,0,8,0,5,1,658,25,9,9,1.2,1.2,0.7,16,0,491,570,86.1,48,427,19,12,9
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",2,1.1,"Alex Telles · 60&rsquor; Cristiano Ronaldo · 90+5&rsquor;","3","0","Villarreal","4-3-3",1,2.3,"Paco Alcácer · 53&rsquor;","4","0","Manchester United","Home",990,2,2,0,0,14,7,3,0,702,17,8,12,1.1,1.1,1,26,4,526,597,88.1,69,333,22,17,6
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Manchester United","4-2-3-1",2,1.1,"Alex Telles · 60&rsquor; Cristiano Ronaldo · 90+5&rsquor;","3","0","Villarreal","4-3-3",1,2.3,"Paco Alcácer · 53&rsquor;","4","0","Villarreal","Away",990,1,1,0,0,15,7,4,0,575,20,10,9,2.3,2.3,1.4,25,1,395,470,84,24,312,22,26,16
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",5,2.7,"Robert Lewandowski (P) · 12&rsquor; Robert Lewandowski · 27&rsquor; Serge Gnabry · 68&rsquor; Leroy Sané · 74&rsquor; Eric Maxim Choupo-Moting · 87&rsquor;","1","0","Dynamo Kyiv","4-2-3-1",0,0.3,"","1","0","Bayern Munich","Home",990,5,3,1,1,21,6,1,0,844,5,12,8,2.7,2,1.8,41,8,653,740,88.2,97,588,26,28,23
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Bayern Munich","4-2-3-1",5,2.7,"Robert Lewandowski (P) · 12&rsquor; Robert Lewandowski · 27&rsquor; Serge Gnabry · 68&rsquor; Leroy Sané · 74&rsquor; Eric Maxim Choupo-Moting · 87&rsquor;","1","0","Dynamo Kyiv","4-2-3-1",0,0.3,"","1","0","Dynamo Kyiv","Away",990,0,0,0,0,6,2,1,0,534,15,12,9,0.3,0.3,0.3,12,0,338,436,77.5,24,272,12,4,3
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Red Bull Salzburg","4-3-1-2",2,2.1,"Karim Adeyemi (P) · 35&rsquor; Karim Adeyemi (P) · 53&rsquor;","2","0","Lille","4-4-2",1,0.5,"Burak Yılmaz · 62&rsquor;","5","0","Red Bull Salzburg","Home",990,2,0,2,2,10,2,2,0,540,15,19,15,2.2,0.6,0.3,17,3,287,407,70.5,35,256,21,15,6
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Red Bull Salzburg","4-3-1-2",2,2.1,"Karim Adeyemi (P) · 35&rsquor; Karim Adeyemi (P) · 53&rsquor;","2","0","Lille","4-4-2",1,0.5,"Burak Yılmaz · 62&rsquor;","5","0","Lille","Away",990,1,0,0,0,10,2,5,0,597,18,7,21,0.5,0.5,0.4,18,2,351,478,73.4,48,282,20,17,13
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Juventus","4-3-3",1,0.9,"Federico Chiesa · 46&rsquor;","1","0","Chelsea","3-4-3",0,1.3,"","3","0","Juventus","Home",990,1,1,0,0,6,1,1,0,440,18,13,11,0.9,0.9,0.7,11,2,233,318,73.3,9,162,8,8,3
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Juventus","4-3-3",1,0.9,"Federico Chiesa · 46&rsquor;","1","0","Chelsea","3-4-3",0,1.3,"","3","0","Chelsea","Away",990,0,0,0,0,16,1,3,0,909,16,7,10,1.3,1.3,1.2,29,0,722,822,87.8,57,582,34,17,10
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Wolfsburg","4-2-3-1",1,1.2,"Renato Steffen · 48&rsquor; Josuha Guilavogui · 85&rsquor;","8","1","Sevilla","4-2-3-1",1,1.1,"Ivan Rakitić (P) · 87&rsquor;","3","0","Wolfsburg","Home",984,1,0,0,0,9,2,7,1,419,17,9,12,1.3,1.3,0.7,14,1,201,288,69.8,12,190,8,12,7
"UEFA Champions League","2021-09-29","UEFA Champions League (Group stage)","Wolfsburg","4-2-3-1",1,1.2,"Renato Steffen · 48&rsquor; Josuha Guilavogui · 85&rsquor;","8","1","Sevilla","4-2-3-1",1,1.1,"Ivan Rakitić (P) · 87&rsquor;","3","0","Sevilla","Away",990,1,0,1,1,9,3,3,0,724,5,6,9,1.1,0.4,0.3,18,2,526,644,81.7,72,452,13,18,10
"UEFA Champions League","2021-10-19","UEFA Champions League (Group stage)","Club Brugge","4-4-1-1",1,0.6,"Hans Vanaken · 81&rsquor;","3","0","Manchester City","4-3-3",5,4.7,"João Cancelo · 30&rsquor; Riyad Mahrez (P) · 43&rsquor; Kyle Walker · 53&rsquor; Cole Palmer · 67&rsquor; Riyad Mahrez · 84&rsquor;","1","0","Club Brugge","Home",990,1,1,0,0,5,2,3,0,493,21,15,8,0.6,0.6,0.6,9,2,292,395,73.9,25,254,12,25,13
