League,Match_Date,Matchweek,Team,Home_Away,Home_Team,Away_Team,Home_Score,Away_Score,Home_Formation,Away_Formation,season,Formation,npxG_Expected,SoT,xAG_Expected,SCA_SCA,GCA_SCA,PrgP_Passes,PrgC_Carries,Succ_Take_Ons,Tkl,Int,Blocks,team_Shots_MQS,team_DA_MQS,team_Poss_MQS,team_Def_MQS,team_MQS
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Dynamo Kyiv,Away,Benfica,Dynamo Kyiv,2,0,3-4-3,4-4-2,2021-2022,4-4-2,40.711175616835995,41.146589259796805,55.442670537010166,51.30624092888244,28.88243831640058,80.47895500725689,73.9477503628447,48.76632801161103,10.522496371552975,61.03047895500726,3.265602322206096,40.9288824383164,45.210449927431064,77.2133526850508,30.89622641509434,45.04552051721863
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Zenit,Home,Zenit,Chelsea,3,3,4-1-4-1,3-4-1-2,2021-2022,4-1-4-1,91.65457184325109,87.4455732946299,95.93613933236574,85.12336719883889,93.03338171262699,67.48911465892597,43.83164005805516,39.477503628447025,21.988388969521043,50.79825834542816,35.92162554426706,89.5500725689405,91.3642960812772,55.660377358490564,37.04644412191582,64.79086950785064
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Chelsea,Away,Zenit,Chelsea,3,3,4-1-4-1,3-4-1-2,2021-2022,3-4-1-2,92.52539912917271,92.3076923076923,97.38751814223512,55.22496371552975,93.03338171262699,76.12481857764877,49.709724238026126,13.062409288824384,29.245283018867923,69.23076923076923,73.43976777939042,92.4165457184325,81.88195452346396,62.91727140783745,46.24455732946299,67.39015701279853
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Red Bull Salzburg,Home,Red Bull Salzburg,Sevilla,1,0,4-1-2-1-2,4-3-3,2021-2022,4-1-2-1-2,20.174165457184326,25.907111756168362,30.76923076923077,8.055152394775037,60.087082728592165,22.85921625544267,13.13497822931785,7.619738751814223,92.380261248185775,75.39912917271407,73.43976777939042,23.040638606676346,32.97048863086599,17.99709724238026,62.209724238026126,39.075075867528696
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Sevilla,Away,Red Bull Salzburg,Sevilla,1,0,4-1-2-1-2,4-3-3,2021-2022,4-3-3,40.711175616835995,12.69956458635704,50.29027576197388,34.034833091436866,28.88243831640058,67.48911465892597,17.34397677793904,94.04934687953556,3.1204644412191582,96.22641509433963,44.412191582002905,26.705370101596518,37.735849056603776,42.4165457184325,59.45210449927431,44.478163346087875
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Bayern Munich,Home,Bayern Munich,Barcelona,3,0,4-2-3-1,4-3-3,2021-2022,4-2-3-1,87.66328011611031,79.10014513788099,93.6865021770682,38.243831640058055,93.03338171262699,34.25253991291727,56.16835994194484,99.63715529753266,73.22206095791002,87.30043541364296,85.05079825834542,83.38171262699565,74.98790517658442,45.21044992743106,86.30261248185776,75.21440823327616
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Barcelona,Away,Bayern Munich,Barcelona,3,0,4-2-3-1,4-3-3,2021-2022,4-3-3,11.683599419448477,25.907111756168362,19.3033381712627,25.036284470246734,28.88243831640058,57.9100145137881,43.83164005805516,87.59071117561683,59.50653120464441,99.20174165457183,1.6690856313497822,18.79535558780842,24.407353652636672,50.87082728592163,61.992017416545714,41.865681488323
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Wolfsburg,Home,Wolfsburg,Lille,1,3,4-2-3-1,4-4-2,2021-2022,4-2-3-1,24.891146589259797,25.907111756168362,30.76923076923077,31.64005805515239,28.88243831640058,62.62699564586357,38.38896952104499,48.76632801161103,83.01886792452831,69.23076923076923,55.29753265602322,25.39912917271408,30.430575713594582,50.50798258345428,64.07837445573294,45.40176804327748
UEFA Champions League,2021-12-08,UEFA Champions League (Group stage),Lille,Away,Wolfsburg,Lille,1,3,4-2-3-1,4-4-2,2021-2022,4-4-2,91.65457184325109,79.10014513788099,89.91291727140784,42.96081277213353,86.13933236574745,39.18722786647315,17.34397677793904,72.42380261248186,51.37880986937591,30.478955007256893,12.191582002902758,85.37735849056604,73.00435413642961,28.265602322206096,41.61828737300436,55.70655759335004
UEFA Champions League,2021-12-09,UEFA Champions League (Group stage),Atalanta,Home,Atalanta,Villarreal,2,3,3-4-1-2,4-4-2,2021-2022,3-4-1-2,79.82583454281567,68.86792452830188,70.89985486211901,90.27576197387518,81.27721335268505,92.380261248185775,96.73439767779391,48.76632801161103,66.98113207547169,30.478955007256893,55.29753265602322,74.34687953555877,80.81761006289308,94.55732946298984,50.380986937590706,71.07138144873994
UEFA Champions League,2021-12-09,UEFA Champions League (Group stage),Villarreal,Away,Atalanta,Villarreal,2,3,3-4-1-2,4-4-2,2021-2022,4-4-2,84.1799709724238,79.10014513788099,92.16255442670537,34.034833091436866,93.03338171262699,30.333817126269956,9.724238026124818,29.172714078374458,98.11320754716981,98.33091436865021,73.43976777939042,81.6400580551524,73.07692307692308,20.029027576197386,74.76415094339623,65.60232220609579
UEFA Champions League,2022-02-15,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Sporting CP 0:5 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 0:0 Sporting CP)",Sporting CP,Home,Sporting CP,Manchester City,0,5,3-4-3,4-3-3,2021-2022,3-4-3,2.1044992743105952,3.483309143686502,1.0159651669085632,3.7010159651669086,28.88243831640058,36.79245283018868,17.34397677793904,48.76632801161103,15.239477503628446,13.715529753265601,28.156748911465897,2.7939042089985486,11.19980648282535,27.06821480406386,26.469521044992742,18.10924924132471
UEFA Champions League,2022-02-15,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Sporting CP 0:5 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 0:0 Sporting CP)",Manchester City,Away,Sporting CP,Manchester City,0,5,3-4-3,4-3-3,2021-2022,4-3-3,82.22060957910014,79.10014513788099,85.92162554426706,68.94049346879537,98.18577648766328,87.37300435413643,49.709724238026126,87.59071117561683,15.239477503628446,61.03047895500726,28.156748911465897,80.66037735849056,84.3492985002419,68.54136429608127,48.00435413642961,67.58807230505344
UEFA Champions League,2022-02-15,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Paris S-G 2:3 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 3:1 Paris S-G)",Paris Saint-Germain,Home,Paris Saint-Germain,Real Madrid,1,0,4-3-3,4-3-3,2021-2022,4-3-3,51.088534107402026,87.4455732946299,50.29027576197388,93.54136429608127,60.087082728592165,72.93178519593614,98.18577648766328,97.02467343976778,44.339622641509436,21.407837445573293,55.29753265602322,69.26705370101595,67.9729075955491,85.55878084179972,54.51741654571843,66.5127325504684
UEFA Champions League,2022-02-15,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Paris S-G 2:3 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 3:1 Paris S-G)",Real Madrid,Away,Paris Saint-Germain,Real Madrid,1,0,4-3-3,4-3-3,2021-2022,4-3-3,4.571843251088534,3.483309143686502,8.055152394775037,1.3062409288824384,28.88243831640058,19.81132075471698,22.35123367198839,56.966618287373,78.73730043541364,69.23076923076923,88.6066763425254,4.027576197387518,12.747943880019353,21.081277213352685,73.38534107402032,34.72753661432907
UEFA Champions League,2022-02-16,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Inter 1:2 LiverpoolLiverpool won on aggregate score over two legs(Leg 2: Liverpool 0:1 Inter)",Internazionale,Home,Internazionale,Liverpool,0,2,3-5-2,4-3-3,2021-2022,3-5-2,20.174165457184326,3.483309143686502,24.74600870827286,25.036284470246734,28.88243831640058,42.01741654571843,38.38896952104499,78.51959361393324,96.73439767779391,91.00145137880988,85.05079825834542,11.828737300435414,26.221577164973393,40.20319303338171,87.82656023222061,48.548621190130625
UEFA Champions League,2022-02-16,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Inter 1:2 LiverpoolLiverpool won on aggregate score over two legs(Leg 2: Liverpool 0:1 Inter)",Liverpool,Away,Internazionale,Liverpool,0,2,3-5-2,4-3-3,2021-2022,4-3-3,40.711175616835995,25.907111756168362,37.953555878084174,51.30624092888244,67.12626995645864,62.62699564586357,22.35123367198839,56.966618287373,51.37880986937591,81.56748911465893,79.75326560232222,33.30914368650218,52.12868892114175,42.489114658925985,67.41654571843252,52.51352421163742
UEFA Champions League,2022-02-16,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: RB Salzburg 2:8 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 7:1 RB Salzburg)",Red Bull Salzburg,Home,Red Bull Salzburg,Bayern Munich,1,1,4-3-1-2,3-2-4-1,2021-2022,4-3-1-2,56.313497822931794,68.86792452830188,37.953555878084174,31.64005805515239,60.087082728592165,11.46589259796807,13.13497822931785,78.51959361393324,96.73439767779391,93.6865021770682,91.8722786647315,62.59071117561684,43.22689888727624,12.30043541364296,90.20319303338171,58.20688745217047
UEFA Champions League,2022-02-16,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: RB Salzburg 2:8 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 7:1 RB Salzburg)",Bayern Munich,Away,Red Bull Salzburg,Bayern Munich,1,1,4-3-1-2,3-2-4-1,2021-2022,3-2-4-1,87.66328011611031,96.00870827285921,88.24383164005806,90.27576197387518,60.087082728592165,96.44412191582002,88.53410740203192,94.04934687953556,59.50653120464441,61.03047895500726,88.6066763425254,91.83599419448475,79.5355587808418,92.48911465892597,75.79825834542817,82.76817522100541
UEFA Champions League,2022-02-22,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Chelsea 4:1 LilleChelsea won on aggregate score over two legs(Leg 2: Lille 1:2 Chelsea)",Chelsea,Home,Chelsea,Lille,2,0,3-4-3,4-2-3-1,2021-2022,3-4-3,51.088534107402026,54.862119013062404,55.442670537010166,34.034833091436866,81.27721335268505,70.75471698113208,49.709724238026126,94.04934687953556,83.01886792452831,81.56748911465893,94.48476052249637,52.97532656023222,56.918238993710695,60.2322206095791,88.28011611030479,68.20820688745218
UEFA Champions League,2022-02-22,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Chelsea 4:1 LilleChelsea won on aggregate score over two legs(Leg 2: Lille 1:2 Chelsea)",Lille,Away,Chelsea,Lille,2,0,3-4-3,4-2-3-1,2021-2022,4-2-3-1,30.696661828737298,25.907111756168362,24.74600870827286,61.901306240928875,28.88243831640058,47.09724238026125,49.709724238026126,91.36429608127722,51.37880986937591,61.03047895500726,79.75326560232222,28.30188679245283,38.509917755200775,48.40348330914369,70.88171262699565,50.2243039978889
UEFA Champions League,2022-02-22,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Villarreal 4:1 JuventusVillarreal won on aggregate score over two legs(Leg 2: Juventus 0:3 Villarreal)",Villarreal,Home,Villarreal,Juventus,1,1,4-4-2,3-5-2,2021-2022,4-4-2,56.313497822931794,41.146589259796805,66.54571843251088,34.034833091436866,60.087082728592165,69.59361393323658,76.56023222060958,29.172714078374458,21.988388969521043,61.03047895500726,73.43976777939042,48.730043541364296,53.55587808417997,73.07692307692308,46.40783744557329,53.62844702467344
UEFA Champions League,2022-02-22,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Villarreal 4:1 JuventusVillarreal won on aggregate score over two legs(Leg 2: Juventus 0:3 Villarreal)",Juventus,Away,Villarreal,Juventus,1,1,4-4-2,3-5-2,2021-2022,3-5-2,24.891146589259797,25.907111756168362,37.953555878084174,21.04499274310595,35.99419448476052,22.85921625544267,17.34397677793904,39.477503628447025,59.50653120464441,96.22641509433963,7.329462989840348,25.39912917271408,31.664247701983548,20.101596516690854,50.63497822931785,35.32128249109381
UEFA Champions League,2022-02-23,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Benfica 3:2 AjaxBenfica won on aggregate score over two legs(Leg 2: Ajax 0:1 Benfica)",Benfica,Home,Benfica,Ajax,2,2,4-4-1-1,4-2-3-1,2021-2022,4-4-1-1,72.13352685050798,41.146589259796805,44.55732946298984,74.31059506531204,35.99419448476052,25.326560232220608,38.38896952104499,56.966618287373,7.184325108853411,41.07402031930334,35.92162554426706,56.640058055152394,51.620706337687466,31.8577648766328,35.2866473149492,43.00039583058451
UEFA Champions League,2022-02-23,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Benfica 3:2 AjaxBenfica won on aggregate score over two legs(Leg 2: Ajax 0:1 Benfica)",Ajax,Away,Benfica,Ajax,2,2,4-4-1-1,4-2-3-1,2021-2022,4-2-3-1,82.22060957910014,92.3076923076923,30.76923076923077,42.96081277213353,81.27721335268505,64.36865021770683,65.74746008708273,20.246734397677795,51.37880986937591,30.478955007256893,79.75326560232222,87.26415094339623,51.66908563134979,65.05805515239479,45.4644412191582,58.319039451114925
UEFA Champions League,2022-02-23,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Atlético Madrid 2:1 Manchester UtdAtlético Madrid won on aggregate score over two legs(Leg 2: Manchester Utd 0:1 Atlético Madrid)",Atlético Madrid,Home,Atlético Madrid,Manchester United,1,1,3-5-2,4-2-3-1,2021-2022,3-5-2,56.313497822931794,12.69956458635704,44.55732946298984,51.30624092888244,60.087082728592165,34.25253991291727,22.35123367198839,13.062409288824384,51.37880986937591,91.00145137880988,19.085631349782293,34.50653120464442,51.983551040154815,28.30188679245283,43.632075471698116,41.46325372740467
UEFA Champions League,2022-02-23,"UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Atlético Madrid 2:1 Manchester UtdAtlético Madrid won on aggregate score over two legs(Leg 2: Manchester Utd 0:1 Atlético Madrid)",Manchester United,Away,Atlético Madrid,Manchester United,1,1,3-5-2,4-2-3-1,2021-2022,4-2-3-1,20.174165457184326,25.907111756168362,24.74600870827286,16.618287373004353,60.087082728592165,17.48911465892598,38.38896952104499,7.619738751814223,66.98113207547169,30.478955007256893,64.51378809869375,23.040638606676346,33.81712626995646,27.939042089985485,42.39840348330914,33.909486739675415
UEFA Champions League,2022-03-08,"UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Liverpool 2:1 InterLiverpool won on aggregate score over two legs(Leg 1: Inter 0:2 Liverpool)",Liverpool,Home,Liverpool,Internazionale,0,1,4-3-3,3-5-2,2021-2022,4-3-3,74.81857764876632,25.907111756168362,60.88534107402032,59.43396226415094,28.88243831640058,78.15674891146588,65.74746008708273,64.73149492017417,5.152394775036284,21.407837445573293,73.43976777939042,50.36284470246734,49.73391388485728,71.9521044992743,41.18287373004354,50.778466816202666
UEFA Champions League,2022-03-08,"UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Liverpool 2:1 InterLiverpool won on aggregate score over two legs(Leg 1: Inter 0:2 Liverpool)",Internazionale,Away,Liverpool,Internazionale,0,1,4-3-3,3-5-2,2021-2022,3-5-2,16.182873730043543,41.146589259796805,19.3033381712627,16.618287373004353,60.087082728592165,47.09724238026125,17.34397677793904,7.619738751814223,51.37880986937591,30.478955007256893,55.29753265602322,28.664731494920176,32.00290275761974,32.22060957910014,36.19375907111756,32.95949333685183
UEFA Champions League,2022-03-08,"UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Bayern Munich 8:2 RB SalzburgBayern Munich won on aggregate score over two legs(Leg 1: RB Salzburg 1:1 Bayern Munich)",Bayern Munich,Home,Bayern Munich,Red Bull Salzburg,7,1,3-2-4-1,4-3-1-2,2021-2022,3-2-4-1,91.65457184325109,87.4455732946299,78.15674891146588,83.67198838896952,99.7822931785196,97.82293178519593,33.236574746008706,99.05660377358491,51.37880986937591,50.79825834542816,44.412191582002905,89.5500725689405,87.20367682631833,65.52975326560232,61.411465892597974,74.31059506531204
UEFA Champions League,2022-03-08,"UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Bayern Munich 8:2 RB SalzburgBayern Munich won on aggregate score over two legs(Leg 1: RB Salzburg 1:1 Bayern Munich)",Red Bull Salzburg,Away,Bayern Munich,Red Bull Salzburg,7,1,3-2-4-1,4-3-1-2,2021-2022,4-3-1-2,24.891146589259797,54.862119013062404,19.3033381712627,10.740203193033382,60.087082728592165,17.48911465892598,13.13497822931785,20.246734397677795,59.50653120464441,75.39912917271407,79.75326560232222,39.8766328011611,30.043541364296082,15.312046444121915,58.72641509433962,39.58305845098298
UEFA Champions League,2022-03-09,"UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Manchester City 5:0 Sporting CPManchester City won on aggregate score over two legs(Leg 1: Sporting CP 0:5 Manchester City)",Manchester City,Home,Manchester City,Sporting CP,0,0,4-3-3,3-4-3,2021-2022,4-3-3,65.74746008708273,54.862119013062404,70.89985486211901,59.43396226415094,28.88243831640058,96.44412191582002,97.53265602322206,97.8955007256894,15.239477503628446,61.03047895500726,7.329462989840348,60.30478955007257,53.07208514755685,96.98838896952104,45.373730043541364,59.57250296872938
UEFA Champions League,2022-03-09,"UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Manchester City 5:0 Sporting CPManchester City won on aggregate score over two legs(Leg 1: Sporting CP 0:5 Manchester City)",Sporting CP,Away,Manchester City,Sporting CP,0,0,4-3-3,3-4-3,2021-2022,3-4-3,30.696661828737298,41.146589259796805,30.76923076923077,10.740203193033382,28.88243831640058,8.853410740203193,22.35123367198839,13.062409288824384,44.339622641509436,69.23076923076923,64.51378809869375,35.92162554426705,23.463957426221576,15.602322206095792,47.7866473149492,33.144214276289745
