"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Maccabi Haifa","4-3-3",1,1.6,"Tjaronn Chery (P) · 26&rsquor;","3","0","Benfica","4-2-3-1",6,1.5,"Gonçalo Ramos · 20&rsquor; Petar Musa · 59&rsquor; Álex Grimaldo · 69&rsquor; Rafa Silva · 73&rsquor; Henrique Araújo · 88&rsquor; João Mário · 90+2&rsquor;","1","0","Maccabi Haifa","Home",990,1,0,1,1,9,1,3,0,590,29,9,9,1.6,0.8,0.8,17,1,383,478,80.1,38,364,17,17,7
"UEFA Champions League","2022-11-02","UEFA Champions League (Group stage)","Maccabi Haifa","4-3-3",1,1.6,"Tjaronn Chery (P) · 26&rsquor;","3","0","Benfica","4-2-3-1",6,1.5,"Gonçalo Ramos · 20&rsquor; Petar Musa · 59&rsquor; Álex Grimaldo · 69&rsquor; Rafa Silva · 73&rsquor; Henrique Araújo · 88&rsquor; João Mário · 90+2&rsquor;","1","0","Benfica","Away",990,6,5,0,0,17,10,1,0,771,27,14,16,1.5,1.5,1.4,33,12,557,638,87.3,55,435,18,24,10
"UEFA Champions League","2023-02-14","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Paris S-G 0:3 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 2:0 Paris S-G)","Paris Saint-Germain","4-4-2",0,0.8,"","2","0","Bayern Munich","3-4-3",1,1.4,"Kingsley Coman · 53&rsquor; Benjamin Pavard · 90+2&rsquor;","3","1","Paris Saint-Germain","Home",990,0,0,0,0,9,4,2,0,653,14,9,9,0.8,0.8,0.5,15,0,463,543,85.3,33,501,15,35,21
"UEFA Champions League","2023-02-14","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Paris S-G 0:3 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 2:0 Paris S-G)","Paris Saint-Germain","4-4-2",0,0.8,"","2","0","Bayern Munich","3-4-3",1,1.4,"Kingsley Coman · 53&rsquor; Benjamin Pavard · 90+2&rsquor;","3","1","Bayern Munich","Away",989,1,1,0,0,18,7,2,1,745,21,12,15,1.4,1.4,1,34,2,556,634,87.7,62,596,16,27,15
"UEFA Champions League","2023-02-14","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Milan 1:0 TottenhamMilan won on aggregate score over two legs(Leg 2: Tottenham 0:0 Milan)","Milan","3-4-3",1,1.7,"Brahim Díaz · 7&rsquor;","2","0","Tottenham Hotspur","3-4-3",0,0.4,"","2","0","Milan","Home",990,1,0,0,0,9,4,2,0,567,21,10,15,1.9,1.9,1.1,16,1,343,439,78.1,20,253,11,24,9
"UEFA Champions League","2023-02-14","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Milan 1:0 TottenhamMilan won on aggregate score over two legs(Leg 2: Tottenham 0:0 Milan)","Milan","3-4-3",1,1.7,"Brahim Díaz · 7&rsquor;","2","0","Tottenham Hotspur","3-4-3",0,0.4,"","2","0","Tottenham Hotspur","Away",990,0,0,0,0,11,3,2,0,608,25,5,7,0.4,0.4,0.4,19,0,382,497,76.9,48,292,18,22,8
"UEFA Champions League","2023-02-15","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Club Brugge 1:7 BenficaBenfica won on aggregate score over two legs(Leg 2: Benfica 5:1 Club Brugge)","Club Brugge","4-2-3-1",0,0.2,"","2","0","Benfica","4-2-3-1",2,2.9,"João Mário (P) · 51&rsquor; David Neres · 88&rsquor;","1","0","Club Brugge","Home",990,0,0,0,0,4,1,2,0,627,15,15,14,0.2,0.2,0.2,8,0,396,512,77.3,24,426,14,34,21
"UEFA Champions League","2023-02-15","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Club Brugge 1:7 BenficaBenfica won on aggregate score over two legs(Leg 2: Benfica 5:1 Club Brugge)","Club Brugge","4-2-3-1",0,0.2,"","2","0","Benfica","4-2-3-1",2,2.9,"João Mário (P) · 51&rsquor; David Neres · 88&rsquor;","1","0","Benfica","Away",990,2,0,1,1,13,3,1,0,730,18,14,14,2.9,2.1,1.6,26,4,513,621,82.6,46,551,15,19,12
"UEFA Champions League","2023-02-15","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Dortmund 1:2 ChelseaChelsea won on aggregate score over two legs(Leg 2: Chelsea 2:0 Dortmund)","Dortmund","4-1-4-1",1,1.5,"Karim Adeyemi · 63&rsquor;","6","0","Chelsea","4-2-3-1",0,2.1,"","4","0","Dortmund","Home",990,1,0,0,0,14,2,6,0,605,18,7,18,1.5,1.5,1.3,23,2,392,481,81.5,28,400,24,22,14
"UEFA Champions League","2023-02-15","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Dortmund 1:2 ChelseaChelsea won on aggregate score over two legs(Leg 2: Chelsea 2:0 Dortmund)","Dortmund","4-1-4-1",1,1.5,"Karim Adeyemi · 63&rsquor;","6","0","Chelsea","4-2-3-1",0,2.1,"","4","0","Chelsea","Away",990,0,0,0,0,21,7,4,0,643,17,10,17,2.2,2.2,1.6,41,0,435,531,81.9,56,448,28,25,11
"UEFA Champions League","2023-02-21","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Liverpool 2:6 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 1:0 Liverpool)","Liverpool","4-3-3",2,1.8,"Darwin Núñez · 4&rsquor; Mohamed Salah · 14&rsquor;","1","0","Real Madrid","4-3-3",5,1.6,"Vinicius Júnior · 21&rsquor; Vinicius Júnior · 36&rsquor; Éder Militão · 47&rsquor; Karim Benzema · 55&rsquor; Karim Benzema · 67&rsquor;","1","0","Liverpool","Home",990,2,1,0,0,9,4,1,0,712,18,9,7,2,2,1.7,13,2,506,602,84.1,55,423,17,33,16
"UEFA Champions League","2023-02-21","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Liverpool 2:6 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 1:0 Liverpool)","Liverpool","4-3-3",2,1.8,"Darwin Núñez · 4&rsquor; Mohamed Salah · 14&rsquor;","1","0","Real Madrid","4-3-3",5,1.6,"Vinicius Júnior · 21&rsquor; Vinicius Júnior · 36&rsquor; Éder Militão · 47&rsquor; Karim Benzema · 55&rsquor; Karim Benzema · 67&rsquor;","1","0","Real Madrid","Away",990,5,4,0,0,9,6,1,0,678,20,12,13,1.6,1.6,1.3,15,8,475,561,84.7,22,362,13,24,11
"UEFA Champions League","2023-02-21","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Eint Frankfurt 0:5 NapoliNapoli won on aggregate score over two legs(Leg 2: Napoli 3:0 Eint Frankfurt)","Eintracht Frankfurt","3-4-3",0,0.4,"Randal Kolo Muani · 58&rsquor;","1","1","Napoli","4-3-3",2,2.8,"Victor Osimhen · 40&rsquor; Giovanni Di Lorenzo · 65&rsquor;","2","0","Eintracht Frankfurt","Home",957,0,0,0,0,5,1,1,1,467,17,15,15,0.4,0.4,0.2,10,0,247,336,73.5,30,245,9,22,9
"UEFA Champions League","2023-02-21","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Eint Frankfurt 0:5 NapoliNapoli won on aggregate score over two legs(Leg 2: Napoli 3:0 Eint Frankfurt)","Eintracht Frankfurt","3-4-3",0,0.4,"Randal Kolo Muani · 58&rsquor;","1","1","Napoli","4-3-3",2,2.8,"Victor Osimhen · 40&rsquor; Giovanni Di Lorenzo · 65&rsquor;","2","0","Napoli","Away",990,2,2,0,1,17,9,2,0,868,18,5,10,2.9,2.1,1.8,34,4,666,765,87.1,38,657,31,28,17
"UEFA Champions League","2023-02-22","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: RB Leipzig 1:8 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 7:0 RB Leipzig)","RB Leipzig","4-2-3-1",1,0.8,"Joško Gvardiol · 70&rsquor;","1","0","Manchester City","3-2-4-1",1,1.2,"Riyad Mahrez · 27&rsquor;","0","0","RB Leipzig","Home",990,1,1,0,0,7,4,1,0,533,12,7,19,0.8,0.8,0.8,14,2,389,457,85.1,33,372,13,17,10
"UEFA Champions League","2023-02-22","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: RB Leipzig 1:8 Manchester CityManchester City won on aggregate score over two legs(Leg 2: Manchester City 7:0 RB Leipzig)","RB Leipzig","4-2-3-1",1,0.8,"Joško Gvardiol · 70&rsquor;","1","0","Manchester City","3-2-4-1",1,1.2,"Riyad Mahrez · 27&rsquor;","0","0","Manchester City","Away",990,1,1,0,0,12,3,0,0,805,13,5,5,1.2,1.2,1.1,22,1,659,736,89.5,42,540,25,19,12
"UEFA Champions League","2023-02-22","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Inter 1:0 PortoInter won on aggregate score over two legs(Leg 2: Porto 0:0 Inter)","Internazionale","3-5-2",1,1.5,"Romelu Lukaku · 86&rsquor;","1","0","Porto","4-2-3-1",0,1.6,"Otávio · 78&rsquor;","5","1","Internazionale","Home",990,1,0,0,0,18,4,1,0,663,17,4,11,1.5,1.5,1,31,1,455,561,81.1,59,438,17,12,3
"UEFA Champions League","2023-02-22","UEFA Champions League (Round of 16), Leg 1 of 2Aggregate: Inter 1:0 PortoInter won on aggregate score over two legs(Leg 2: Porto 0:0 Inter)","Internazionale","3-5-2",1,1.5,"Romelu Lukaku · 86&rsquor;","1","0","Porto","4-2-3-1",0,1.6,"Otávio · 78&rsquor;","5","1","Porto","Away",977,0,0,0,0,10,4,4,1,510,22,14,11,1.7,1.7,0.7,16,0,290,378,76.7,23,271,18,25,10
"UEFA Champions League","2023-03-07","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Benfica 7:1 Club BruggeBenfica won on aggregate score over two legs(Leg 1: Club Brugge 0:2 Benfica)","Benfica","4-2-3-1",5,3.3,"Rafa Silva · 38&rsquor; Gonçalo Ramos · 45+2&rsquor; Gonçalo Ramos · 57&rsquor; João Mário (P) · 71&rsquor; David Neres · 77&rsquor;","1","0","Club Brugge","3-5-2",1,0.9,"Bjorn Meijer · 87&rsquor;","4","0","Benfica","Home",990,5,4,1,1,19,6,1,0,754,13,12,12,3.4,2.6,2.2,36,10,586,656,89.3,45,613,11,15,8
"UEFA Champions League","2023-03-07","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Benfica 7:1 Club BruggeBenfica won on aggregate score over two legs(Leg 1: Club Brugge 0:2 Benfica)","Benfica","4-2-3-1",5,3.3,"Rafa Silva · 38&rsquor; Gonçalo Ramos · 45+2&rsquor; Gonçalo Ramos · 57&rsquor; João Mário (P) · 71&rsquor; David Neres · 77&rsquor;","1","0","Club Brugge","3-5-2",1,0.9,"Bjorn Meijer · 87&rsquor;","4","0","Club Brugge","Away",990,1,1,0,0,13,2,4,0,527,9,8,9,0.9,0.9,0.6,23,2,361,446,80.9,21,383,13,19,12
"UEFA Champions League","2023-03-07","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Chelsea 2:1 DortmundChelsea won on aggregate score over two legs(Leg 1: Dortmund 1:0 Chelsea)","Chelsea","3-4-3",2,2,"Raheem Sterling · 43&rsquor; Kai Havertz (P) · 53&rsquor;","4","0","Dortmund","4-1-4-1",0,0.8,"","3","0","Chelsea","Home",990,2,0,1,1,12,3,4,0,482,24,14,14,2,1.2,0.8,23,2,253,351,72.1,31,290,11,17,12
"UEFA Champions League","2023-03-07","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Chelsea 2:1 DortmundChelsea won on aggregate score over two legs(Leg 1: Dortmund 1:0 Chelsea)","Chelsea","3-4-3",2,2,"Raheem Sterling · 43&rsquor; Kai Havertz (P) · 53&rsquor;","4","0","Dortmund","4-1-4-1",0,0.8,"","3","0","Dortmund","Away",990,0,0,0,0,13,4,3,0,655,11,9,4,0.9,0.9,0.4,23,0,427,536,79.7,40,394,13,35,16
"UEFA Champions League","2023-03-08","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Tottenham 0:1 MilanMilan won on aggregate score over two legs(Leg 1: Milan 1:0 Tottenham)","Tottenham Hotspur","3-4-3",0,0.5,"Cristian Romero · 77&rsquor;","6","1","Milan","3-4-3",0,1.4,"","1","0","Tottenham Hotspur","Home",976,0,0,0,0,9,2,5,1,607,21,5,16,0.5,0.5,0.4,18,0,418,520,80.4,41,313,15,22,7
"UEFA Champions League","2023-03-08","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Tottenham 0:1 MilanMilan won on aggregate score over two legs(Leg 1: Milan 1:0 Tottenham)","Tottenham Hotspur","3-4-3",0,0.5,"Cristian Romero · 77&rsquor;","6","1","Milan","3-4-3",0,1.4,"","1","0","Milan","Away",990,0,0,0,0,14,3,1,0,578,21,11,7,1.4,1.4,1,22,0,371,447,83,25,325,20,33,15
"UEFA Champions League","2023-03-08","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Bayern Munich 3:0 Paris S-GBayern Munich won on aggregate score over two legs(Leg 1: Paris S-G 0:1 Bayern Munich)","Bayern Munich","4-2-3-1",2,1.7,"Eric Maxim Choupo-Moting · 61&rsquor; Serge Gnabry · 89&rsquor;","0","0","Paris Saint-Germain","3-5-2",0,1.1,"","1","0","Bayern Munich","Home",990,2,2,0,0,12,5,0,0,693,22,14,13,1.7,1.7,1.6,19,3,483,569,84.9,49,528,24,35,21
"UEFA Champions League","2023-03-08","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Bayern Munich 3:0 Paris S-GBayern Munich won on aggregate score over two legs(Leg 1: Paris S-G 0:1 Bayern Munich)","Bayern Munich","4-2-3-1",2,1.7,"Eric Maxim Choupo-Moting · 61&rsquor; Serge Gnabry · 89&rsquor;","0","0","Paris Saint-Germain","3-5-2",0,1.1,"","1","0","Paris Saint-Germain","Away",990,0,0,0,0,10,2,1,0,800,26,8,17,1.1,1.1,0.5,14,0,587,686,85.6,38,628,14,29,15
"UEFA Champions League","2023-03-14","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Manchester City 8:1 RB LeipzigManchester City won on aggregate score over two legs(Leg 1: RB Leipzig 1:1 Manchester City)","Manchester City","3-2-4-1",7,4.2,"Erling Haaland (P) · 22&rsquor; Erling Haaland · 24&rsquor; Erling Haaland · 45+2&rsquor; İlkay Gündoğan · 49&rsquor; Erling Haaland · 53&rsquor; Erling Haaland · 57&rsquor; Kevin De Bruyne · 90+2&rsquor;","2","0","RB Leipzig","4-2-3-1",0,0.6,"","2","0","Manchester City","Home",990,7,2,1,1,22,14,2,0,775,8,6,6,4.5,3.7,1.8,38,9,618,696,88.8,48,479,19,33,25
"UEFA Champions League","2023-03-14","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Manchester City 8:1 RB LeipzigManchester City won on aggregate score over two legs(Leg 1: RB Leipzig 1:1 Manchester City)","Manchester City","3-2-4-1",7,4.2,"Erling Haaland (P) · 22&rsquor; Erling Haaland · 24&rsquor; Erling Haaland · 45+2&rsquor; İlkay Gündoğan · 49&rsquor; Erling Haaland · 53&rsquor; Erling Haaland · 57&rsquor; Kevin De Bruyne · 90+2&rsquor;","2","0","RB Leipzig","4-2-3-1",0,0.6,"","2","0","RB Leipzig","Away",990,0,0,0,0,4,1,2,0,447,14,10,11,0.6,0.6,0.6,5,0,281,355,79.2,7,294,4,15,9
"UEFA Champions League","2023-03-14","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Porto 0:1 InterInter won on aggregate score over two legs(Leg 1: Inter 1:0 Porto)","Porto","4-2-3-1",0,1.7,"Pepê · 90+7&rsquor;","3","1","Internazionale","3-5-2",0,0.5,"","3","0","Porto","Home",989,0,0,0,0,21,6,2,1,783,6,7,11,1.9,1.9,1.7,40,0,553,678,81.6,58,564,28,27,12
"UEFA Champions League","2023-03-14","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Porto 0:1 InterInter won on aggregate score over two legs(Leg 1: Inter 1:0 Porto)","Porto","4-2-3-1",0,1.7,"Pepê · 90+7&rsquor;","3","1","Internazionale","3-5-2",0,0.5,"","3","0","Internazionale","Away",990,0,0,0,0,11,5,3,0,459,16,9,17,0.5,0.5,0.4,20,0,221,331,66.8,17,248,13,12,7
"UEFA Champions League","2023-03-15","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Napoli 5:0 Eint FrankfurtNapoli won on aggregate score over two legs(Leg 1: Eint Frankfurt 0:2 Napoli)","Napoli","4-3-3",3,2.7,"Victor Osimhen · 45+2&rsquor; Victor Osimhen · 53&rsquor; Piotr Zieliński (P) · 64&rsquor;","1","0","Eintracht Frankfurt","4-2-3-1",0,1.1,"","3","0","Napoli","Home",990,3,2,1,1,11,7,1,0,756,12,10,9,2.8,2,1.9,22,6,574,660,87,37,571,29,30,17
"UEFA Champions League","2023-03-15","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Napoli 5:0 Eint FrankfurtNapoli won on aggregate score over two legs(Leg 1: Eint Frankfurt 0:2 Napoli)","Napoli","4-3-3",3,2.7,"Victor Osimhen · 45+2&rsquor; Victor Osimhen · 53&rsquor; Piotr Zieliński (P) · 64&rsquor;","1","0","Eintracht Frankfurt","4-2-3-1",0,1.1,"","3","0","Eintracht Frankfurt","Away",990,0,0,0,0,8,1,3,0,538,20,6,17,1.1,1.1,0.9,15,0,352,448,78.6,43,365,18,12,3
"UEFA Champions League","2023-03-15","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Real Madrid 6:2 LiverpoolReal Madrid won on aggregate score over two legs(Leg 1: Liverpool 2:5 Real Madrid)","Real Madrid","4-3-3",1,2.2,"Karim Benzema · 79&rsquor;","0","0","Liverpool","4-3-3",0,0.6,"","1","0","Real Madrid","Home",990,1,1,0,0,17,7,0,0,687,13,8,7,2.2,2.2,2,26,2,497,588,84.5,31,394,22,28,14
"UEFA Champions League","2023-03-15","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Real Madrid 6:2 LiverpoolReal Madrid won on aggregate score over two legs(Leg 1: Liverpool 2:5 Real Madrid)","Real Madrid","4-3-3",1,2.2,"Karim Benzema · 79&rsquor;","0","0","Liverpool","4-3-3",0,0.6,"","1","0","Liverpool","Away",990,0,0,0,0,9,5,1,0,602,19,9,21,0.6,0.6,0.5,14,0,405,496,81.7,50,353,13,15,9
"UEFA Champions League","2023-04-11","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Benfica 3:5 InterInter won on aggregate score over two legs(Leg 2: Inter 3:3 Benfica)","Benfica","4-2-3-1",0,1.6,"","1","0","Internazionale","3-5-2",2,1.4,"Nicolò Barella · 51&rsquor; Romelu Lukaku (P) · 82&rsquor;","2","0","Benfica","Home",990,0,0,0,0,12,2,1,0,738,11,7,10,1.8,1.8,1.6,23,0,548,640,85.6,72,486,24,22,12
"UEFA Champions League","2023-04-11","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Benfica 3:5 InterInter won on aggregate score over two legs(Leg 2: Inter 3:3 Benfica)","Benfica","4-2-3-1",0,1.6,"","1","0","Internazionale","3-5-2",2,1.4,"Nicolò Barella · 51&rsquor; Romelu Lukaku (P) · 82&rsquor;","2","0","Internazionale","Away",990,2,1,1,1,8,3,2,0,588,20,17,13,1.7,0.9,0.6,15,3,379,474,80,25,377,16,18,10
"UEFA Champions League","2023-04-11","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Manchester City 4:1 Bayern MunichManchester City won on aggregate score over two legs(Leg 2: Bayern Munich 1:1 Manchester City)","Manchester City","3-2-4-1",3,1.8,"Rodri · 27&rsquor; Bernardo Silva · 70&rsquor; Erling Haaland · 76&rsquor;","1","0","Bayern Munich","4-2-3-1",0,0.9,"","2","0","Manchester City","Home",990,3,3,0,0,17,9,1,0,578,29,6,11,1.9,1.9,1.4,29,6,373,468,79.7,33,336,17,18,9
"UEFA Champions League","2023-04-11","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Manchester City 4:1 Bayern MunichManchester City won on aggregate score over two legs(Leg 2: Bayern Munich 1:1 Manchester City)","Manchester City","3-2-4-1",3,1.8,"Rodri · 27&rsquor; Bernardo Silva · 70&rsquor; Erling Haaland · 76&rsquor;","1","0","Bayern Munich","4-2-3-1",0,0.9,"","2","0","Bayern Munich","Away",990,0,0,0,0,12,4,2,0,725,10,12,18,0.9,0.9,0.8,22,0,510,592,86.1,46,455,23,33,14
"UEFA Champions League","2023-04-12","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Real Madrid 4:0 ChelseaReal Madrid won on aggregate score over two legs(Leg 2: Chelsea 0:2 Real Madrid)","Real Madrid","4-3-3",2,2.3,"Karim Benzema · 22&rsquor; Marco Asensio · 74&rsquor;","3","0","Chelsea","3-5-2",0,0.7,"Ben Chilwell · 59&rsquor;","2","1","Real Madrid","Home",990,2,2,0,0,18,9,3,0,800,18,9,18,2.6,2.6,1.3,32,3,597,684,87.3,44,522,33,22,12
"UEFA Champions League","2023-04-12","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Real Madrid 4:0 ChelseaReal Madrid won on aggregate score over two legs(Leg 2: Chelsea 0:2 Real Madrid)","Real Madrid","4-3-3",2,2.3,"Karim Benzema · 22&rsquor; Marco Asensio · 74&rsquor;","3","0","Chelsea","3-5-2",0,0.7,"Ben Chilwell · 59&rsquor;","2","1","Chelsea","Away",958,0,0,0,0,7,3,2,1,620,12,7,13,0.7,0.7,0.2,13,0,428,523,81.8,27,467,18,20,6
"UEFA Champions League","2023-04-12","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Milan 2:1 NapoliMilan won on aggregate score over two legs(Leg 2: Napoli 1:1 Milan)","Milan","4-2-3-1",1,1.1,"Ismaël Bennacer · 40&rsquor;","3","0","Napoli","4-3-3",0,1.3,"Andre-Frank Zambo Anguissa · 74&rsquor;","7","1","Milan","Home",990,1,1,0,0,12,2,3,0,573,20,17,11,1.1,1.1,1.1,23,2,361,450,80.2,24,258,17,23,13
"UEFA Champions League","2023-04-12","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Milan 2:1 NapoliMilan won on aggregate score over two legs(Leg 2: Napoli 1:1 Milan)","Milan","4-2-3-1",1,1.1,"Ismaël Bennacer · 40&rsquor;","3","0","Napoli","4-3-3",0,1.3,"Andre-Frank Zambo Anguissa · 74&rsquor;","7","1","Napoli","Away",973,0,0,0,0,16,5,6,1,619,19,11,9,1.4,1.4,0.7,29,0,420,513,81.9,44,421,15,25,15
"UEFA Champions League","2023-04-18","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Chelsea 0:4 Real MadridReal Madrid won on aggregate score over two legs(Leg 1: Real Madrid 2:0 Chelsea)","Chelsea","3-4-3",0,1.9,"","3","0","Real Madrid","4-3-3",2,1.8,"Rodrygo · 58&rsquor; Rodrygo · 80&rsquor;","1","0","Chelsea","Home",990,0,0,0,0,19,6,3,0,702,15,7,13,1.9,1.9,1.5,32,0,525,604,86.9,58,530,28,26,14
"UEFA Champions League","2023-04-18","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Chelsea 0:4 Real MadridReal Madrid won on aggregate score over two legs(Leg 1: Real Madrid 2:0 Chelsea)","Chelsea","3-4-3",0,1.9,"","3","0","Real Madrid","4-3-3",2,1.8,"Rodrygo · 58&rsquor; Rodrygo · 80&rsquor;","1","0","Real Madrid","Away",990,2,2,0,0,9,6,1,0,631,12,14,12,1.8,1.8,1.8,18,4,447,521,85.8,30,411,19,27,14
"UEFA Champions League","2023-04-18","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Napoli 1:2 MilanMilan won on aggregate score over two legs(Leg 1: Milan 1:0 Napoli)","Napoli","4-3-3",1,2.2,"Victor Osimhen · 90+3&rsquor;","2","0","Milan","4-2-3-1",1,2,"Olivier Giroud · 43&rsquor;","2","0","Napoli","Home",990,1,1,0,1,22,3,2,0,759,13,5,6,2.2,1.4,1.3,42,2,565,671,84.2,70,557,43,31,19
"UEFA Champions League","2023-04-18","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Napoli 1:2 MilanMilan won on aggregate score over two legs(Leg 1: Milan 1:0 Napoli)","Napoli","4-3-3",1,2.2,"Victor Osimhen · 90+3&rsquor;","2","0","Milan","4-2-3-1",1,2,"Olivier Giroud · 43&rsquor;","2","0","Milan","Away",990,1,1,0,1,5,3,2,0,390,17,12,19,2,1.2,1.2,11,2,177,249,71.1,9,169,11,22,12
"UEFA Champions League","2023-04-19","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Bayern Munich 1:4 Manchester CityManchester City won on aggregate score over two legs(Leg 1: Manchester City 3:0 Bayern Munich)","Bayern Munich","4-2-3-1",1,2.2,"Joshua Kimmich (P) · 83&rsquor;","5","0","Manchester City","3-2-4-1",1,1.3,"Erling Haaland · 57&rsquor;","4","0","Bayern Munich","Home",990,1,0,1,1,18,5,5,0,685,15,9,12,2.2,1.4,1.2,34,1,513,582,88.1,56,448,24,27,16
"UEFA Champions League","2023-04-19","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Bayern Munich 1:4 Manchester CityManchester City won on aggregate score over two legs(Leg 1: Manchester City 3:0 Bayern Munich)","Bayern Munich","4-2-3-1",1,2.2,"Joshua Kimmich (P) · 83&rsquor;","5","0","Manchester City","3-2-4-1",1,1.3,"Erling Haaland · 57&rsquor;","4","0","Manchester City","Away",990,1,1,0,1,6,2,4,0,517,13,7,11,1.3,0.6,0.6,13,2,355,421,84.3,38,313,17,23,15
"UEFA Champions League","2023-04-19","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Inter 5:3 BenficaInter won on aggregate score over two legs(Leg 1: Benfica 0:2 Inter)","Internazionale","3-5-2",3,1.2,"Nicolò Barella · 14&rsquor; Lautaro Martínez · 65&rsquor; Joaquín Correa · 78&rsquor;","0","0","Benfica","4-2-3-1",3,0.7,"Fredrik Aursnes · 38&rsquor; António Silva · 86&rsquor; Petar Musa · 90+5&rsquor;","3","0","Internazionale","Home",990,3,3,0,0,11,3,0,0,578,17,14,18,1.2,1.2,1.1,19,5,355,466,76.2,25,316,17,16,8
"UEFA Champions League","2023-04-19","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Inter 5:3 BenficaInter won on aggregate score over two legs(Leg 1: Benfica 0:2 Inter)","Internazionale","3-5-2",3,1.2,"Nicolò Barella · 14&rsquor; Lautaro Martínez · 65&rsquor; Joaquín Correa · 78&rsquor;","0","0","Benfica","4-2-3-1",3,0.7,"Fredrik Aursnes · 38&rsquor; António Silva · 86&rsquor; Petar Musa · 90+5&rsquor;","3","0","Benfica","Away",990,3,2,0,0,12,5,3,0,795,7,10,14,0.7,0.7,0.3,21,6,584,693,84.3,53,486,30,25,12
